,i,ons_item_number,period,unit
300,1,310405.0,201602.0,99.93900833400481
301,2,310405.0,201603.0,100.49035371382722
302,3,310405.0,201604.0,101.10310020626201
303,4,310405.0,201605.0,101.44780479944309
304,5,310405.0,201606.0,98.80182837179868
305,6,310405.0,201607.0,99.25300947803576
306,7,310405.0,201608.0,97.24875593309554
307,8,310405.0,201610.0,100.17165892713082
308,9,310405.0,201611.0,99.14001891943751
309,0,310419.0,201601.0,100.0
310,1,310419.0,201602.0,99.15497603309309
311,2,310419.0,201603.0,98.04756264412634
312,3,310419.0,201604.0,96.59354909348063
313,4,310419.0,201605.0,96.52861322641103
314,5,310419.0,201606.0,97.68559522761662
315,6,310419.0,201607.0,97.46485439839624
316,7,310419.0,201608.0,97.90394996795662
317,8,310419.0,201610.0,98.99520009798223
318,9,310419.0,201611.0,99.19385193726235
319,0,310421.0,201601.0,100.0
320,1,310421.0,201602.0,98.71217715061526
321,2,310421.0,201603.0,97.37255751085304
322,3,310421.0,201604.0,96.69474980625701
323,4,310421.0,201605.0,96.8095292168775
324,5,310421.0,201606.0,97.67918865972686
325,6,310421.0,201607.0,96.95160678674954
326,7,310421.0,201608.0,97.97778582773778
327,8,310421.0,201610.0,98.72538852850631
328,9,310421.0,201611.0,98.7215693176416
329,0,310427.0,201601.0,100.0
330,1,310427.0,201602.0,97.68498060004896
331,2,310427.0,201603.0,97.40055809534375
332,3,310427.0,201604.0,96.3067857551684
333,4,310427.0,201605.0,94.56478572049281
334,5,310427.0,201606.0,98.20006487005372
335,6,310427.0,201607.0,99.08456316916934
336,7,310427.0,201608.0,95.61402703509437
337,8,310427.0,201610.0,94.99198015442924
338,9,310427.0,201611.0,95.60243458715033
