,ons_item_name,period,CLIP
811,"cheese cheddar, home produced, per kg",201436.0,100.50136667634987
812,"cheese cheddar, home produced, per kg",201437.0,97.962969459869
813,"cheese cheddar, home produced, per kg",201438.0,96.55485443435923
814,"cheese cheddar, home produced, per kg",201439.0,96.58479101605663
815,"cheese cheddar, home produced, per kg",201440.0,95.76084307812334
816,"cheese cheddar, home produced, per kg",201441.0,94.35186903610958
817,"cheese cheddar, home produced, per kg",201442.0,94.21491729190458
818,"cheese cheddar, home produced, per kg",201443.0,94.87074516051996
819,"cheese cheddar, home produced, per kg",201444.0,96.08813866256172
820,"cheese cheddar, home produced, per kg",201445.0,95.84548030713906
821,"cheese cheddar, home produced, per kg",201446.0,95.12571309462521
822,"cheese cheddar, home produced, per kg",201447.0,94.9277414908796
823,"cheese cheddar, home produced, per kg",201448.0,95.41145819659454
824,"cheese cheddar, home produced, per kg",201449.0,95.00665413628481
825,"cheese cheddar, home produced, per kg",201450.0,94.64933410805605
826,"cheese cheddar, home produced, per kg",201451.0,95.23120575478907
827,"cheese cheddar, home produced, per kg",201452.0,95.77618038796959
828,"cheese cheddar, home produced, per kg",201501.0,95.88591080981735
829,"cheese cheddar, home produced, per kg",201502.0,95.42859383958802
830,"cheese cheddar, home produced, per kg",201503.0,95.2153835425139
831,"cheese cheddar, home produced, per kg",201504.0,94.78202357065884
832,"cheese cheddar, home produced, per kg",201505.0,94.89973128563398
833,"cheese cheddar, home produced, per kg",201506.0,93.99760968703157
834,"cheese cheddar, home produced, per kg",201507.0,93.06977543037341
835,"cheese cheddar, home produced, per kg",201508.0,93.34863765211252
836,"cheese cheddar, home produced, per kg",201509.0,94.87410321620615
837,"cheese cheddar, home produced, per kg",201510.0,95.91144126016867
838,"cheese cheddar, home produced, per kg",201511.0,95.87471239990612
839,"cheese cheddar, home produced, per kg",201512.0,95.72313593030272
840,"cheese cheddar, home produced, per kg",201513.0,95.3382347130782
841,"cheese cheddar, home produced, per kg",201514.0,94.9897359280044
842,"cheese cheddar, home produced, per kg",201515.0,94.07279417277044
843,"cheese cheddar, home produced, per kg",201516.0,94.04502921571083
844,"cheese cheddar, home produced, per kg",201517.0,94.33636082958317
845,"cheese cheddar, home produced, per kg",201518.0,94.22935598219419
846,"cheese cheddar, home produced, per kg",201519.0,94.14895515702173
847,"cheese cheddar, home produced, per kg",201520.0,94.33855806211231
848,"cheese cheddar, home produced, per kg",201521.0,94.5661372669493
849,"cheese cheddar, home produced, per kg",201522.0,94.4585109655871
850,"cheese cheddar, home produced, per kg",201523.0,94.26113059229938
851,"cheese cheddar, home produced, per kg",201524.0,93.98412746166801
852,"cheese cheddar, home produced, per kg",201525.0,94.69836284309022
853,"cheese cheddar, home produced, per kg",201526.0,95.63385630802303
854,"cheese cheddar, home produced, per kg",201527.0,94.19145582951161
855,"cheese cheddar, home produced, per kg",201528.0,94.27052083876269
856,"cheese cheddar, home produced, per kg",201529.0,93.69179953287352
857,"cheese cheddar, home produced, per kg",201530.0,92.93314138445002
858,"cheese cheddar, home produced, per kg",201531.0,92.68483971965836
859,"cheese cheddar, home produced, per kg",201532.0,93.26158360066654
860,"cheese cheddar, home produced, per kg",201533.0,94.13644611898289
861,"cheese cheddar, home produced, per kg",201534.0,93.92605102855245
862,"cheese cheddar, home produced, per kg",201535.0,93.73372540360477
863,"cheese cheddar, home produced, per kg",201536.0,93.18954855156886
864,"cheese cheddar, home produced, per kg",201537.0,90.41282314611875
865,"cheese cheddar, home produced, per kg",201538.0,89.90825187464769
866,"cheese cheddar, home produced, per kg",201539.0,91.06462870620932
867,"cheese cheddar, home produced, per kg",201540.0,91.71247678536396
868,"cheese cheddar, home produced, per kg",201541.0,91.25520072692053
869,"cheese cheddar, home produced, per kg",201542.0,90.00935284199309
870,"cheese cheddar, home produced, per kg",201544.0,88.87252532802003
871,"cheese cheddar, home produced, per kg",201545.0,89.05331572365388
872,"cheese cheddar, home produced, per kg",201546.0,88.36211047339391
873,"cheese cheddar, home produced, per kg",201547.0,85.01470140084353
874,"cheese cheddar, home produced, per kg",201548.0,85.23937893857072
875,"cheese cheddar, home produced, per kg",201549.0,85.91149669778517
876,"cheese cheddar, home produced, per kg",201550.0,88.97589934691972
877,"cheese cheddar, home produced, per kg",201551.0,88.95821195374194
878,"cheese cheddar, home produced, per kg",201552.0,86.37011199483466
879,"cheese cheddar, home produced, per kg",201601.0,85.101037530278
880,"cheese cheddar, home produced, per kg",201602.0,85.05269451649792
881,"cheese cheddar, home produced, per kg",201603.0,84.69985940717903
882,"cheese cheddar, home produced, per kg",201604.0,85.14347339801678
883,"cheese cheddar, home produced, per kg",201605.0,86.72677349271903
884,"cheese cheddar, home produced, per kg",201606.0,88.53172566843791
885,"cheese cheddar, home produced, per kg",201607.0,88.17380039590157
886,"cheese cheddar, home produced, per kg",201608.0,88.63939544358354
887,"cheese cheddar, home produced, per kg",201609.0,88.5969242266932
888,"cheese cheddar, home produced, per kg",201610.0,86.54142076919453
889,"cheese cheddar, home produced, per kg",201611.0,87.74175555137502
890,"cheese cheddar, home produced, per kg",201612.0,88.6825942940754
891,"cheese cheddar, home produced, per kg",201613.0,85.43732261272181
892,"cheese cheddar, home produced, per kg",201614.0,85.81429593934827
893,"cheese cheddar, home produced, per kg",201615.0,86.05039781264837
894,"cheese cheddar, home produced, per kg",201616.0,87.23494321927832
895,"cheese cheddar, home produced, per kg",201617.0,87.88517611277736
896,"cheese cheddar, home produced, per kg",201618.0,87.52586673515161
897,"cheese cheddar, home produced, per kg",201619.0,86.2904937162012
898,"cheese cheddar, home produced, per kg",201620.0,86.24361031529025
899,"cheese cheddar, home produced, per kg",201621.0,86.27556647924919
900,"cheese cheddar, home produced, per kg",201622.0,83.41677194803185
901,"cheese cheddar, home produced, per kg",201623.0,82.1970200721842
902,"cheese cheddar, home produced, per kg",201624.0,81.80419142575151
903,"cheese cheddar, home produced, per kg",201625.0,83.28002234377091
904,"cheese cheddar, home produced, per kg",201626.0,85.84547757214031
905,"cheese cheddar, home produced, per kg",201627.0,85.84547757214031
906,"cheese cheddar, home produced, per kg",201628.0,85.86393622974231
907,"cheese cheddar, home produced, per kg",201629.0,85.6357938647424
908,"cheese cheddar, home produced, per kg",201630.0,85.6357938647424
909,"cheese cheddar, home produced, per kg",201631.0,85.32932391198511
910,"cheese cheddar, home produced, per kg",201632.0,85.26695499048459
911,"cheese cheddar, home produced, per kg",201644.0,83.88077592128988
912,"cola flavoured drink, bottle",201423.0,100.0
913,"cola flavoured drink, bottle",201424.0,99.9633837049196
914,"cola flavoured drink, bottle",201425.0,98.8513928926206
915,"cola flavoured drink, bottle",201426.0,98.5772737700435
916,"cola flavoured drink, bottle",201427.0,98.56379110308993
917,"cola flavoured drink, bottle",201428.0,98.91646342554232
918,"cola flavoured drink, bottle",201429.0,99.840733060509
919,"cola flavoured drink, bottle",201430.0,99.8186465689267
920,"cola flavoured drink, bottle",201431.0,98.0788914650828
921,"cola flavoured drink, bottle",201432.0,97.7500013498441
922,"cola flavoured drink, bottle",201433.0,98.34988500878832
923,"cola flavoured drink, bottle",201434.0,96.9610881756418
924,"cola flavoured drink, bottle",201435.0,96.98168156189699
925,"cola flavoured drink, bottle",201436.0,98.25482007475996
926,"cola flavoured drink, bottle",201437.0,97.93888875136604
927,"cola flavoured drink, bottle",201438.0,97.77221596102964
928,"cola flavoured drink, bottle",201439.0,97.18335085707542
929,"cola flavoured drink, bottle",201440.0,96.63018042285559
930,"cola flavoured drink, bottle",201441.0,96.87575432233037
931,"cola flavoured drink, bottle",201442.0,96.61561364471815
932,"cola flavoured drink, bottle",201443.0,95.10826787167909
933,"cola flavoured drink, bottle",201444.0,94.86168762962679
934,"cola flavoured drink, bottle",201445.0,95.0875567836814
935,"cola flavoured drink, bottle",201446.0,95.03978474216551
936,"cola flavoured drink, bottle",201447.0,95.05341890427748
937,"cola flavoured drink, bottle",201448.0,95.19149180047528
938,"cola flavoured drink, bottle",201449.0,93.22711564168192
939,"cola flavoured drink, bottle",201450.0,92.56619183920236
940,"cola flavoured drink, bottle",201451.0,94.24137814929232
941,"cola flavoured drink, bottle",201452.0,96.60396265726291
942,"cola flavoured drink, bottle",201501.0,98.51182740039324
943,"cola flavoured drink, bottle",201502.0,98.75555363999179
944,"cola flavoured drink, bottle",201503.0,96.84740583104684
945,"cola flavoured drink, bottle",201504.0,95.58899790835886
946,"cola flavoured drink, bottle",201505.0,95.52688155618613
947,"cola flavoured drink, bottle",201506.0,97.04415144458216
948,"cola flavoured drink, bottle",201507.0,98.82801589626088
949,"cola flavoured drink, bottle",201508.0,98.85555730548911
950,"cola flavoured drink, bottle",201509.0,96.55150653072212
951,"cola flavoured drink, bottle",201510.0,94.65040836151904
952,"cola flavoured drink, bottle",201511.0,95.50089771416081
953,"cola flavoured drink, bottle",201512.0,95.32124483687647
954,"cola flavoured drink, bottle",201513.0,94.41017590600165
955,"cola flavoured drink, bottle",201514.0,94.62233693141278
956,"cola flavoured drink, bottle",201515.0,98.91341223162388
957,"cola flavoured drink, bottle",201516.0,103.01903380036141
958,"cola flavoured drink, bottle",201517.0,104.14050002515997
959,"cola flavoured drink, bottle",201518.0,106.04936478921732
960,"cola flavoured drink, bottle",201519.0,107.47728285614411
961,"cola flavoured drink, bottle",201520.0,107.08616530960309
962,"cola flavoured drink, bottle",201521.0,96.57191243468593
963,"cola flavoured drink, bottle",201522.0,94.6212261576293
964,"cola flavoured drink, bottle",201523.0,93.85585562009972
965,"cola flavoured drink, bottle",201524.0,95.96307204637736
966,"cola flavoured drink, bottle",201525.0,98.59566977013941
967,"cola flavoured drink, bottle",201526.0,98.59728282253239
968,"cola flavoured drink, bottle",201527.0,103.58368195428513
969,"cola flavoured drink, bottle",201528.0,101.28928139947031
970,"cola flavoured drink, bottle",201529.0,102.03328241258524
971,"cola flavoured drink, bottle",201530.0,104.06885976303184
972,"cola flavoured drink, bottle",201531.0,107.28715134238679
973,"cola flavoured drink, bottle",201532.0,107.42552788489222
974,"cola flavoured drink, bottle",201533.0,105.28970603326819
975,"cola flavoured drink, bottle",201534.0,102.26590750250331
976,"cola flavoured drink, bottle",201535.0,102.54355645749975
977,"cola flavoured drink, bottle",201536.0,101.69926938063347
978,"cola flavoured drink, bottle",201537.0,99.21273778904664
979,"cola flavoured drink, bottle",201538.0,99.85684421740878
980,"cola flavoured drink, bottle",201539.0,105.65069069869253
981,"cola flavoured drink, bottle",201540.0,118.20628234061616
982,"cola flavoured drink, bottle",201541.0,111.41057256544904
983,"cola flavoured drink, bottle",201542.0,111.41057256544904
984,"cola flavoured drink, bottle",201544.0,109.74245999864826
985,"cola flavoured drink, bottle",201545.0,109.9711868890663
986,"cola flavoured drink, bottle",201546.0,109.63388339516663
987,"cola flavoured drink, bottle",201547.0,113.68271732012937
988,"cola flavoured drink, bottle",201548.0,111.94461248090734
989,"cola flavoured drink, bottle",201549.0,107.13631352707088
990,"cola flavoured drink, bottle",201550.0,107.14984953087097
991,"cola flavoured drink, bottle",201551.0,112.09536984757902
992,"cola flavoured drink, bottle",201552.0,107.63972670261585
993,"cola flavoured drink, bottle",201601.0,108.83075398540153
994,"cola flavoured drink, bottle",201602.0,108.47888764067115
995,"cola flavoured drink, bottle",201603.0,108.66178984256912
996,"cola flavoured drink, bottle",201604.0,112.56007185591177
997,"cola flavoured drink, bottle",201605.0,115.35089872736263
998,"cola flavoured drink, bottle",201606.0,114.79909419042087
999,"cola flavoured drink, bottle",201607.0,108.24639486463683
1000,"cola flavoured drink, bottle",201608.0,113.40190339266897
1001,"cola flavoured drink, bottle",201609.0,113.22892574361424
1002,"cola flavoured drink, bottle",201610.0,111.91818571277638
1003,"cola flavoured drink, bottle",201611.0,108.58222385348277
1004,"cola flavoured drink, bottle",201612.0,106.2651888832264
1005,"cola flavoured drink, bottle",201613.0,104.52930039960003
1006,"cola flavoured drink, bottle",201614.0,103.4052130536989
1007,"cola flavoured drink, bottle",201615.0,103.08403954764621
1008,"cola flavoured drink, bottle",201616.0,101.02826058176413
1009,"cola flavoured drink, bottle",201617.0,104.25178100478486
1010,"cola flavoured drink, bottle",201618.0,107.79007738172966
1011,"cola flavoured drink, bottle",201619.0,108.90094435577976
1012,"cola flavoured drink, bottle",201620.0,106.39377332368498
1013,"cola flavoured drink, bottle",201621.0,104.79615555327338
1014,"cola flavoured drink, bottle",201622.0,98.89418649144856
1015,"cola flavoured drink, bottle",201623.0,95.99433365622612
1016,"cola flavoured drink, bottle",201624.0,96.52235495221916
1017,"cola flavoured drink, bottle",201625.0,98.0770590793059
1018,"cola flavoured drink, bottle",201626.0,98.3386002513802
1019,"cola flavoured drink, bottle",201627.0,100.69503752670636
1020,"cola flavoured drink, bottle",201628.0,106.09302223486357
1021,"cola flavoured drink, bottle",201629.0,99.02571177199168
1022,"cola flavoured drink, bottle",201630.0,98.34289526108576
1023,"cola flavoured drink, bottle",201631.0,99.32342338488408
1024,"cola flavoured drink, bottle",201632.0,99.32342338488408
1025,"cola flavoured drink, bottle",201644.0,97.90641385343245
1026,"dry spaghetti or pasta, 500g",201423.0,100.0
1027,"dry spaghetti or pasta, 500g",201424.0,100.89108399333686
1028,"dry spaghetti or pasta, 500g",201425.0,101.08772269115578
1029,"dry spaghetti or pasta, 500g",201426.0,101.11104914642479
1030,"dry spaghetti or pasta, 500g",201427.0,101.22754397006408
1031,"dry spaghetti or pasta, 500g",201428.0,101.44413524371191
1032,"dry spaghetti or pasta, 500g",201429.0,101.6540680502547
1033,"dry spaghetti or pasta, 500g",201430.0,101.5169379236158
1034,"dry spaghetti or pasta, 500g",201431.0,99.32871340775165
1035,"dry spaghetti or pasta, 500g",201432.0,97.98110215049923
1036,"dry spaghetti or pasta, 500g",201433.0,99.87287434383043
1037,"dry spaghetti or pasta, 500g",201434.0,100.13589833655567
1038,"dry spaghetti or pasta, 500g",201435.0,100.19800006336878
1039,"dry spaghetti or pasta, 500g",201436.0,100.10431170673513
1040,"dry spaghetti or pasta, 500g",201437.0,98.8238956849395
1041,"dry spaghetti or pasta, 500g",201438.0,98.14523279867781
1042,"dry spaghetti or pasta, 500g",201439.0,98.36120971942428
1043,"dry spaghetti or pasta, 500g",201440.0,98.97390504607706
1044,"dry spaghetti or pasta, 500g",201441.0,98.99092206098422
1045,"dry spaghetti or pasta, 500g",201442.0,99.44722472429208
1046,"dry spaghetti or pasta, 500g",201443.0,99.1339431553968
1047,"dry spaghetti or pasta, 500g",201444.0,99.33358528684627
1048,"dry spaghetti or pasta, 500g",201445.0,99.09059474635214
1049,"dry spaghetti or pasta, 500g",201446.0,93.13433151045167
1050,"dry spaghetti or pasta, 500g",201447.0,89.13242000300029
1051,"dry spaghetti or pasta, 500g",201448.0,89.36056921770896
1052,"dry spaghetti or pasta, 500g",201449.0,90.65530674421636
1053,"dry spaghetti or pasta, 500g",201450.0,90.72969604677809
1054,"dry spaghetti or pasta, 500g",201451.0,90.56112333371463
1055,"dry spaghetti or pasta, 500g",201452.0,90.40320783870935
1056,"dry spaghetti or pasta, 500g",201501.0,89.54877506677742
1057,"dry spaghetti or pasta, 500g",201502.0,89.18743325208294
1058,"dry spaghetti or pasta, 500g",201503.0,88.78450201945668
1059,"dry spaghetti or pasta, 500g",201504.0,88.48969341168363
1060,"dry spaghetti or pasta, 500g",201505.0,88.20685398761577
1061,"dry spaghetti or pasta, 500g",201506.0,89.01554655487176
1062,"dry spaghetti or pasta, 500g",201507.0,91.21719877621423
1063,"dry spaghetti or pasta, 500g",201508.0,94.99276547708988
1064,"dry spaghetti or pasta, 500g",201509.0,94.40473443600948
1065,"dry spaghetti or pasta, 500g",201510.0,91.85862820271346
1066,"dry spaghetti or pasta, 500g",201511.0,91.13526264160933
1067,"dry spaghetti or pasta, 500g",201512.0,93.07877795628359
1068,"dry spaghetti or pasta, 500g",201513.0,94.42000141848034
1069,"dry spaghetti or pasta, 500g",201514.0,94.42102495598658
1070,"dry spaghetti or pasta, 500g",201515.0,92.4447817103456
1071,"dry spaghetti or pasta, 500g",201516.0,91.22347115085482
1072,"dry spaghetti or pasta, 500g",201517.0,91.21974230416467
1073,"dry spaghetti or pasta, 500g",201518.0,92.5102181062586
1074,"dry spaghetti or pasta, 500g",201519.0,93.34662222996798
1075,"dry spaghetti or pasta, 500g",201520.0,93.11187376251836
1076,"dry spaghetti or pasta, 500g",201521.0,91.63102193896373
1077,"dry spaghetti or pasta, 500g",201522.0,90.36641801833827
1078,"dry spaghetti or pasta, 500g",201523.0,90.33987780253672
1079,"dry spaghetti or pasta, 500g",201524.0,91.76621535751258
1080,"dry spaghetti or pasta, 500g",201525.0,85.11020991572754
1081,"dry spaghetti or pasta, 500g",201526.0,86.2088123453663
1082,"dry spaghetti or pasta, 500g",201527.0,91.1643892487625
1083,"dry spaghetti or pasta, 500g",201528.0,88.31900471424979
1084,"dry spaghetti or pasta, 500g",201529.0,89.15355208926461
1085,"dry spaghetti or pasta, 500g",201530.0,91.02228362715685
1086,"dry spaghetti or pasta, 500g",201531.0,93.17627660995856
1087,"dry spaghetti or pasta, 500g",201532.0,92.75654800278599
1088,"dry spaghetti or pasta, 500g",201533.0,94.02901934778725
1089,"dry spaghetti or pasta, 500g",201534.0,92.03044767760939
1090,"dry spaghetti or pasta, 500g",201535.0,91.62182008127333
1091,"dry spaghetti or pasta, 500g",201536.0,89.8179548248593
1092,"dry spaghetti or pasta, 500g",201537.0,88.43334893628644
1093,"dry spaghetti or pasta, 500g",201538.0,87.48021924472907
1094,"dry spaghetti or pasta, 500g",201539.0,85.81051666527289
1095,"dry spaghetti or pasta, 500g",201540.0,85.40324416766303
1096,"dry spaghetti or pasta, 500g",201541.0,87.87735110735572
1097,"dry spaghetti or pasta, 500g",201542.0,87.80026153992858
1098,"dry spaghetti or pasta, 500g",201544.0,85.44442546092438
1099,"dry spaghetti or pasta, 500g",201545.0,85.84095482811243
1100,"dry spaghetti or pasta, 500g",201546.0,85.60394969297764
1101,"dry spaghetti or pasta, 500g",201547.0,79.58884901929457
1102,"dry spaghetti or pasta, 500g",201548.0,79.05474204126459
1103,"dry spaghetti or pasta, 500g",201549.0,78.95560829383402
1104,"dry spaghetti or pasta, 500g",201550.0,78.7216349571094
1105,"dry spaghetti or pasta, 500g",201551.0,77.6023468919503
1106,"dry spaghetti or pasta, 500g",201552.0,80.08163810417676
1107,"dry spaghetti or pasta, 500g",201601.0,81.78739674302804
1108,"dry spaghetti or pasta, 500g",201602.0,80.46926706915384
1109,"dry spaghetti or pasta, 500g",201603.0,80.01873345799096
1110,"dry spaghetti or pasta, 500g",201604.0,81.73589796398875
1111,"dry spaghetti or pasta, 500g",201605.0,86.79128122817265
1112,"dry spaghetti or pasta, 500g",201606.0,87.77918403512905
1113,"dry spaghetti or pasta, 500g",201607.0,86.93588094399871
1114,"dry spaghetti or pasta, 500g",201608.0,87.25919864257247
1115,"dry spaghetti or pasta, 500g",201609.0,87.57342880042182
1116,"dry spaghetti or pasta, 500g",201610.0,84.76248063893217
1117,"dry spaghetti or pasta, 500g",201611.0,84.111231715948
1118,"dry spaghetti or pasta, 500g",201612.0,84.78759397850213
1119,"dry spaghetti or pasta, 500g",201613.0,85.40341883352141
1120,"dry spaghetti or pasta, 500g",201614.0,86.61166120705958
1121,"dry spaghetti or pasta, 500g",201615.0,87.11990377038599
1122,"dry spaghetti or pasta, 500g",201616.0,82.48193434260321
1123,"dry spaghetti or pasta, 500g",201617.0,81.31748551452334
1124,"dry spaghetti or pasta, 500g",201618.0,82.8978729779941
1125,"dry spaghetti or pasta, 500g",201619.0,85.65925095106797
1126,"dry spaghetti or pasta, 500g",201620.0,85.74332090406318
1127,"dry spaghetti or pasta, 500g",201621.0,85.52175247923279
1128,"dry spaghetti or pasta, 500g",201622.0,85.0631963501382
1129,"dry spaghetti or pasta, 500g",201623.0,82.2644387184767
1130,"dry spaghetti or pasta, 500g",201624.0,80.91176748690393
1131,"dry spaghetti or pasta, 500g",201625.0,80.91176748690393
1132,"dry spaghetti or pasta, 500g",201626.0,84.02891539722232
1133,"dry spaghetti or pasta, 500g",201627.0,85.36244894032461
1134,"dry spaghetti or pasta, 500g",201628.0,83.10147744036742
1135,"dry spaghetti or pasta, 500g",201629.0,79.58589841044116
1136,"dry spaghetti or pasta, 500g",201630.0,78.42390357825468
1137,"dry spaghetti or pasta, 500g",201631.0,78.67694797224917
1138,"dry spaghetti or pasta, 500g",201632.0,78.57302106654569
1139,"dry spaghetti or pasta, 500g",201644.0,80.97558635990923
1140,"fresh veg, onions, per kg",201423.0,100.0
1141,"fresh veg, onions, per kg",201424.0,99.40274947697931
1142,"fresh veg, onions, per kg",201425.0,98.68898684884807
1143,"fresh veg, onions, per kg",201426.0,100.48668624267721
1144,"fresh veg, onions, per kg",201427.0,100.73298504046772
1145,"fresh veg, onions, per kg",201428.0,99.78820765447529
1146,"fresh veg, onions, per kg",201429.0,99.90285643816574
1147,"fresh veg, onions, per kg",201430.0,99.90571225434158
1148,"fresh veg, onions, per kg",201431.0,99.89659235312692
1149,"fresh veg, onions, per kg",201432.0,99.5777803392914
1150,"fresh veg, onions, per kg",201433.0,99.68844697123764
1151,"fresh veg, onions, per kg",201434.0,98.74392891460268
1152,"fresh veg, onions, per kg",201435.0,98.36540119757456
1153,"fresh veg, onions, per kg",201436.0,99.35325479529513
1154,"fresh veg, onions, per kg",201437.0,98.90379241892015
1155,"fresh veg, onions, per kg",201438.0,98.22342543980535
1156,"fresh veg, onions, per kg",201439.0,98.38997977962632
1157,"fresh veg, onions, per kg",201440.0,97.62991122235266
1158,"fresh veg, onions, per kg",201441.0,98.26882963577567
1159,"fresh veg, onions, per kg",201442.0,98.16831235401753
1160,"fresh veg, onions, per kg",201443.0,98.22394506622784
1161,"fresh veg, onions, per kg",201444.0,99.0401004863409
1162,"fresh veg, onions, per kg",201445.0,99.3499440884823
1163,"fresh veg, onions, per kg",201446.0,100.00924496642898
1164,"fresh veg, onions, per kg",201447.0,101.74317671986427
1165,"fresh veg, onions, per kg",201448.0,99.81767493542029
1166,"fresh veg, onions, per kg",201449.0,97.98151406243528
1167,"fresh veg, onions, per kg",201450.0,101.06085896901482
1168,"fresh veg, onions, per kg",201451.0,102.4760606934543
1169,"fresh veg, onions, per kg",201452.0,101.49152383141727
1170,"fresh veg, onions, per kg",201501.0,101.10036269287657
1171,"fresh veg, onions, per kg",201502.0,99.88517149599043
1172,"fresh veg, onions, per kg",201503.0,98.82036735818663
1173,"fresh veg, onions, per kg",201504.0,101.00832903533039
1174,"fresh veg, onions, per kg",201505.0,101.17009576185086
1175,"fresh veg, onions, per kg",201506.0,99.17116795055601
1176,"fresh veg, onions, per kg",201507.0,99.06932825095886
1177,"fresh veg, onions, per kg",201508.0,99.2984498513427
1178,"fresh veg, onions, per kg",201509.0,98.35461244957087
1179,"fresh veg, onions, per kg",201510.0,98.07017194682072
1180,"fresh veg, onions, per kg",201511.0,99.29957689786318
1181,"fresh veg, onions, per kg",201512.0,99.13178996211523
1182,"fresh veg, onions, per kg",201513.0,98.59717586380752
1183,"fresh veg, onions, per kg",201514.0,97.99368077865672
1184,"fresh veg, onions, per kg",201515.0,99.24054429045465
1185,"fresh veg, onions, per kg",201516.0,99.1497999162006
1186,"fresh veg, onions, per kg",201517.0,99.29061425134668
1187,"fresh veg, onions, per kg",201518.0,99.3141027427229
1188,"fresh veg, onions, per kg",201519.0,98.06127900641532
1189,"fresh veg, onions, per kg",201520.0,97.59364992280706
1190,"fresh veg, onions, per kg",201521.0,98.6535035221414
1191,"fresh veg, onions, per kg",201522.0,98.35991886883447
1192,"fresh veg, onions, per kg",201523.0,96.38965154105814
1193,"fresh veg, onions, per kg",201524.0,95.98557835283931
1194,"fresh veg, onions, per kg",201525.0,97.35436826231224
1195,"fresh veg, onions, per kg",201526.0,101.44667251222009
1196,"fresh veg, onions, per kg",201527.0,98.39481688860724
1197,"fresh veg, onions, per kg",201528.0,98.39481688860724
1198,"fresh veg, onions, per kg",201529.0,97.7214409444985
1199,"fresh veg, onions, per kg",201530.0,97.21063722604758
1200,"fresh veg, onions, per kg",201531.0,97.4248399939156
1201,"fresh veg, onions, per kg",201532.0,97.94944891959365
1202,"fresh veg, onions, per kg",201533.0,97.94944891959365
1203,"fresh veg, onions, per kg",201534.0,97.08853038165276
1204,"fresh veg, onions, per kg",201535.0,97.22065631708327
1205,"fresh veg, onions, per kg",201536.0,97.2102511276104
1206,"fresh veg, onions, per kg",201537.0,95.97069274266057
1207,"fresh veg, onions, per kg",201538.0,96.99633230051522
1208,"fresh veg, onions, per kg",201539.0,98.90165164008303
1209,"fresh veg, onions, per kg",201540.0,98.2171737646941
1210,"fresh veg, onions, per kg",201541.0,96.39278644218497
1211,"fresh veg, onions, per kg",201542.0,95.67255568383007
1212,"fresh veg, onions, per kg",201544.0,96.28335897309263
1213,"fresh veg, onions, per kg",201545.0,96.28335897309263
1214,"fresh veg, onions, per kg",201546.0,95.92294261635098
1215,"fresh veg, onions, per kg",201547.0,95.6535159999245
1216,"fresh veg, onions, per kg",201548.0,95.6535159999245
1217,"fresh veg, onions, per kg",201549.0,95.19399557782623
1218,"fresh veg, onions, per kg",201550.0,95.02074993663557
1219,"fresh veg, onions, per kg",201551.0,95.02074993663557
1220,"fresh veg, onions, per kg",201552.0,95.19399557782623
1221,"fresh veg, onions, per kg",201601.0,95.18458649971426
1222,"fresh veg, onions, per kg",201602.0,95.18458649971426
1223,"fresh veg, onions, per kg",201603.0,95.18458649971426
1224,"fresh veg, onions, per kg",201604.0,95.18458649971426
1225,"fresh veg, onions, per kg",201605.0,95.18458649971426
1226,"fresh veg, onions, per kg",201606.0,95.18458649971426
1227,"fresh veg, onions, per kg",201607.0,94.89855874172008
1228,"fresh veg, onions, per kg",201608.0,94.60491376666522
1229,"fresh veg, onions, per kg",201609.0,94.60491376666522
1230,"fresh veg, onions, per kg",201610.0,94.56047005246779
1231,"fresh veg, onions, per kg",201611.0,93.78808553182728
1232,"fresh veg, onions, per kg",201612.0,91.22064124435036
1233,"fresh veg, onions, per kg",201613.0,89.36325439286632
1234,"fresh veg, onions, per kg",201614.0,89.29762314599289
1235,"fresh veg, onions, per kg",201615.0,89.40083654427853
1236,"fresh veg, onions, per kg",201616.0,89.40083654427853
1237,"fresh veg, onions, per kg",201617.0,89.40083654427853
1238,"fresh veg, onions, per kg",201618.0,89.29762314599289
1239,"fresh veg, onions, per kg",201619.0,89.51716340964802
1240,"fresh veg, onions, per kg",201620.0,89.51716340964802
1241,"fresh veg, onions, per kg",201621.0,91.64730617360541
1242,"fresh veg, onions, per kg",201622.0,91.3323283289353
1243,"fresh veg, onions, per kg",201623.0,88.02706725152778
1244,"fresh veg, onions, per kg",201624.0,88.02706725152778
1245,"fresh veg, onions, per kg",201625.0,92.91227962591728
1246,"fresh veg, onions, per kg",201626.0,93.752443605772
1247,"fresh veg, onions, per kg",201627.0,93.752443605772
1248,"fresh veg, onions, per kg",201628.0,93.752443605772
1249,"fresh veg, onions, per kg",201629.0,93.752443605772
1250,"fresh veg, onions, per kg",201630.0,93.752443605772
1251,"fresh veg, onions, per kg",201631.0,93.61041984197638
1252,"fresh veg, onions, per kg",201632.0,93.61041984197638
1253,"fresh veg, onions, per kg",201644.0,89.47918507302467
1254,"fresh veg, tomatoes, per kg",201423.0,100.0
1255,"fresh veg, tomatoes, per kg",201424.0,99.61383334034154
1256,"fresh veg, tomatoes, per kg",201425.0,99.40431986805771
1257,"fresh veg, tomatoes, per kg",201426.0,100.17086620372963
1258,"fresh veg, tomatoes, per kg",201427.0,100.0246309519629
1259,"fresh veg, tomatoes, per kg",201428.0,99.7665677922497
1260,"fresh veg, tomatoes, per kg",201429.0,99.81151730902799
1261,"fresh veg, tomatoes, per kg",201430.0,100.57183623779568
