,Unnamed: 0,ons_item_name,period,CLIP,category
2043,2043,"potatoes, new",201627.0,61.3349131573,212319
2044,2044,"potatoes, new",201628.0,61.3349131573,212319
2045,2045,"potatoes, new",201629.0,61.3349131573,212319
2046,2046,"potatoes, new",201630.0,61.3349131573,212319
2047,2047,"potatoes, new",201631.0,61.3349131573,212319
2048,2048,"potatoes, new",201632.0,61.3349131573,212319
2049,2049,"potatoes, new",201644.0,61.3349131573,212319
2050,2050,"potatoes, old, white",201423.0,100.0,212360
2051,2051,"potatoes, old, white",201424.0,96.8867160327,212360
2052,2052,"potatoes, old, white",201425.0,94.78580186,212360
2053,2053,"potatoes, old, white",201426.0,97.6825952664,212360
2054,2054,"potatoes, old, white",201427.0,96.1002081414,212360
2055,2055,"potatoes, old, white",201428.0,94.5002340335,212360
2056,2056,"potatoes, old, white",201429.0,94.0032653465,212360
2057,2057,"potatoes, old, white",201430.0,95.2124355767,212360
2058,2058,"potatoes, old, white",201431.0,95.659778659,212360
2059,2059,"potatoes, old, white",201432.0,96.9348992198,212360
2060,2060,"potatoes, old, white",201433.0,96.9896258088,212360
2061,2061,"potatoes, old, white",201434.0,96.2517515075,212360
2062,2062,"potatoes, old, white",201435.0,95.6857663209,212360
2063,2063,"potatoes, old, white",201436.0,96.2642027543,212360
2064,2064,"potatoes, old, white",201437.0,96.0881109781,212360
2065,2065,"potatoes, old, white",201438.0,96.3297568363,212360
2066,2066,"potatoes, old, white",201439.0,96.5949948799,212360
2067,2067,"potatoes, old, white",201440.0,96.509262436,212360
2068,2068,"potatoes, old, white",201441.0,96.3252406432,212360
2069,2069,"potatoes, old, white",201442.0,95.6289237109,212360
2070,2070,"potatoes, old, white",201443.0,92.6250697009,212360
2071,2071,"potatoes, old, white",201444.0,90.8814678702,212360
2072,2072,"potatoes, old, white",201445.0,90.3247565286,212360
2073,2073,"potatoes, old, white",201446.0,92.9877009353,212360
2074,2074,"potatoes, old, white",201447.0,92.6335308773,212360
2075,2075,"potatoes, old, white",201448.0,91.5920000832,212360
2076,2076,"potatoes, old, white",201449.0,90.8708052731,212360
2077,2077,"potatoes, old, white",201450.0,90.1098118474,212360
2078,2078,"potatoes, old, white",201451.0,89.8963260368,212360
2079,2079,"potatoes, old, white",201452.0,90.1693877591,212360
2080,2080,"potatoes, old, white",201501.0,91.5612493282,212360
2081,2081,"potatoes, old, white",201502.0,91.2043709961,212360
2082,2082,"potatoes, old, white",201503.0,90.3302125425,212360
2083,2083,"potatoes, old, white",201504.0,89.9404598999,212360
2084,2084,"potatoes, old, white",201505.0,90.1683106173,212360
2085,2085,"potatoes, old, white",201506.0,92.175006983,212360
2086,2086,"potatoes, old, white",201507.0,93.4835454104,212360
2087,2087,"potatoes, old, white",201508.0,93.3853325276,212360
2088,2088,"potatoes, old, white",201509.0,91.4473883377,212360
2089,2089,"potatoes, old, white",201510.0,90.7054716913,212360
2090,2090,"potatoes, old, white",201511.0,92.3882841705,212360
2091,2091,"potatoes, old, white",201512.0,93.3503817823,212360
2092,2092,"potatoes, old, white",201513.0,92.0951663783,212360
2093,2093,"potatoes, old, white",201514.0,90.8513073474,212360
2094,2094,"potatoes, old, white",201515.0,92.4738359258,212360
2095,2095,"potatoes, old, white",201516.0,93.3778849868,212360
2096,2096,"potatoes, old, white",201517.0,93.6447060204,212360
2097,2097,"potatoes, old, white",201518.0,93.42105211,212360
2098,2098,"potatoes, old, white",201519.0,92.1476878706,212360
2099,2099,"potatoes, old, white",201520.0,91.9801695413,212360
2100,2100,"potatoes, old, white",201521.0,92.7532458168,212360
2101,2101,"potatoes, old, white",201522.0,93.0777991044,212360
2102,2102,"potatoes, old, white",201523.0,93.5323112018,212360
2103,2103,"potatoes, old, white",201524.0,94.8316344602,212360
2104,2104,"potatoes, old, white",201525.0,95.3721819683,212360
2105,2105,"potatoes, old, white",201526.0,95.3721819683,212360
2106,2106,"potatoes, old, white",201527.0,93.3078537937,212360
2107,2107,"potatoes, old, white",201528.0,93.2965524515,212360
2108,2108,"potatoes, old, white",201529.0,94.5241487681,212360
2109,2109,"potatoes, old, white",201530.0,95.0832273472,212360
2110,2110,"potatoes, old, white",201531.0,95.243073383,212360
2111,2111,"potatoes, old, white",201532.0,94.1869089566,212360
2112,2112,"potatoes, old, white",201533.0,93.7980251663,212360
2113,2113,"potatoes, old, white",201534.0,93.4732576445,212360
2114,2114,"potatoes, old, white",201535.0,90.8681066649,212360
2115,2115,"potatoes, old, white",201536.0,90.3506953023,212360
2116,2116,"potatoes, old, white",201537.0,91.621899933,212360
2117,2117,"potatoes, old, white",201538.0,92.135375693,212360
2118,2118,"potatoes, old, white",201539.0,90.4735677643,212360
2119,2119,"potatoes, old, white",201540.0,94.3169087369,212360
2120,2120,"potatoes, old, white",201541.0,93.96385337,212360
2121,2121,"potatoes, old, white",201542.0,95.3578426408,212360
2122,2122,"potatoes, old, white",201544.0,88.7173027173,212360
2123,2123,"potatoes, old, white",201545.0,88.1220062868,212360
2124,2124,"potatoes, old, white",201546.0,89.1750995902,212360
2125,2125,"potatoes, old, white",201547.0,91.9319704507,212360
2126,2126,"potatoes, old, white",201548.0,92.2443473737,212360
2127,2127,"potatoes, old, white",201549.0,92.269744939,212360
2128,2128,"potatoes, old, white",201550.0,87.975501364,212360
2129,2129,"potatoes, old, white",201551.0,87.2794810995,212360
2130,2130,"potatoes, old, white",201552.0,90.1478906269,212360
2131,2131,"potatoes, old, white",201601.0,89.3430763059,212360
2132,2132,"potatoes, old, white",201602.0,89.2320413805,212360
2133,2133,"potatoes, old, white",201603.0,90.3486530162,212360
2134,2134,"potatoes, old, white",201604.0,90.4015394228,212360
2135,2135,"potatoes, old, white",201605.0,89.0633168869,212360
2136,2136,"potatoes, old, white",201606.0,89.7963790877,212360
2137,2137,"potatoes, old, white",201607.0,92.4384945092,212360
2138,2138,"potatoes, old, white",201608.0,92.8096413782,212360
2139,2139,"potatoes, old, white",201609.0,89.8042186776,212360
2140,2140,"potatoes, old, white",201610.0,84.075053735,212360
2141,2141,"potatoes, old, white",201611.0,87.5513780072,212360
2142,2142,"potatoes, old, white",201612.0,87.5513780072,212360
2143,2143,"potatoes, old, white",201613.0,87.5513780072,212360
2144,2144,"potatoes, old, white",201614.0,87.5513780072,212360
2145,2145,"potatoes, old, white",201615.0,87.5513780072,212360
2146,2146,"potatoes, old, white",201616.0,87.5513780072,212360
2147,2147,"potatoes, old, white",201617.0,87.5513780072,212360
2148,2148,"potatoes, old, white",201618.0,85.8200254434,212360
2149,2149,"potatoes, old, white",201619.0,79.4384765122,212360
2150,2150,"potatoes, old, white",201620.0,84.8912488706,212360
2151,2151,"potatoes, old, white",201621.0,89.3430763059,212360
2152,2152,"potatoes, old, white",201622.0,89.3430763059,212360
2153,2153,"potatoes, old, white",201623.0,89.3430763059,212360
2154,2154,"potatoes, old, white",201624.0,89.3430763059,212360
2155,2155,"potatoes, old, white",201625.0,85.3621982899,212360
2156,2156,"potatoes, old, white",201626.0,85.3621982899,212360
2157,2157,"potatoes, old, white",201627.0,85.3621982899,212360
2158,2158,"potatoes, old, white",201628.0,85.3621982899,212360
2159,2159,"potatoes, old, white",201629.0,85.3621982899,212360
2160,2160,"potatoes, old, white",201630.0,85.3621982899,212360
2161,2161,"potatoes, old, white",201631.0,85.3621982899,212360
2162,2162,"potatoes, old, white",201632.0,85.3621982899,212360
2163,2163,"potatoes, old, white",201644.0,84.2793037735,212360
2164,2164,"red wine, european, bottle",201423.0,100.0,310421
2165,2165,"red wine, european, bottle",201424.0,99.4413000317,310421
2166,2166,"red wine, european, bottle",201425.0,99.3103084801,310421
2167,2167,"red wine, european, bottle",201426.0,98.956826971,310421
2168,2168,"red wine, european, bottle",201427.0,98.5234851416,310421
2169,2169,"red wine, european, bottle",201428.0,98.4349013252,310421
2170,2170,"red wine, european, bottle",201429.0,101.173414458,310421
2171,2171,"red wine, european, bottle",201430.0,101.858766454,310421
2172,2172,"red wine, european, bottle",201431.0,100.432539218,310421
2173,2173,"red wine, european, bottle",201432.0,100.891957631,310421
2174,2174,"red wine, european, bottle",201433.0,99.8063629204,310421
2175,2175,"red wine, european, bottle",201434.0,98.887149082,310421
2176,2176,"red wine, european, bottle",201435.0,98.6844060487,310421
2177,2177,"red wine, european, bottle",201436.0,97.2814853311,310421
2178,2178,"red wine, european, bottle",201437.0,97.2345974695,310421
2179,2179,"red wine, european, bottle",201438.0,99.8826661268,310421
2180,2180,"red wine, european, bottle",201439.0,99.9676706443,310421
2181,2181,"red wine, european, bottle",201440.0,99.6250961176,310421
2182,2182,"red wine, european, bottle",201441.0,99.7855300843,310421
2183,2183,"red wine, european, bottle",201442.0,99.1684486314,310421
2184,2184,"red wine, european, bottle",201443.0,98.668090403,310421
2185,2185,"red wine, european, bottle",201444.0,98.6778038874,310421
2186,2186,"red wine, european, bottle",201445.0,98.9081340898,310421
2187,2187,"red wine, european, bottle",201446.0,98.7064499128,310421
2188,2188,"red wine, european, bottle",201447.0,99.1542015372,310421
2189,2189,"red wine, european, bottle",201448.0,98.2722673225,310421
2190,2190,"red wine, european, bottle",201449.0,97.5202041978,310421
2191,2191,"red wine, european, bottle",201450.0,96.504456541,310421
2192,2192,"red wine, european, bottle",201451.0,96.1793280379,310421
2193,2193,"red wine, european, bottle",201452.0,97.1103294804,310421
2194,2194,"red wine, european, bottle",201501.0,98.3746176675,310421
2195,2195,"red wine, european, bottle",201502.0,98.5312359219,310421
2196,2196,"red wine, european, bottle",201503.0,98.6366008817,310421
2197,2197,"red wine, european, bottle",201504.0,98.4674672253,310421
2198,2198,"red wine, european, bottle",201505.0,97.7131357267,310421
2199,2199,"red wine, european, bottle",201506.0,97.6151914678,310421
2200,2200,"red wine, european, bottle",201507.0,97.6512081297,310421
2201,2201,"red wine, european, bottle",201508.0,97.9167541939,310421
2202,2202,"red wine, european, bottle",201509.0,97.7455309142,310421
2203,2203,"red wine, european, bottle",201510.0,97.7284228346,310421
2204,2204,"red wine, european, bottle",201511.0,98.609653184,310421
2205,2205,"red wine, european, bottle",201512.0,98.1071153999,310421
2206,2206,"red wine, european, bottle",201513.0,96.0140145108,310421
2207,2207,"red wine, european, bottle",201514.0,95.7315481467,310421
2208,2208,"red wine, european, bottle",201515.0,95.8537192937,310421
2209,2209,"red wine, european, bottle",201516.0,96.7253728771,310421
2210,2210,"red wine, european, bottle",201517.0,97.1948224018,310421
2211,2211,"red wine, european, bottle",201518.0,96.9187987224,310421
2212,2212,"red wine, european, bottle",201519.0,96.8536045896,310421
2213,2213,"red wine, european, bottle",201520.0,96.5885428516,310421
2214,2214,"red wine, european, bottle",201521.0,96.9212930284,310421
2215,2215,"red wine, european, bottle",201522.0,97.1136479341,310421
2216,2216,"red wine, european, bottle",201523.0,97.0227981301,310421
2217,2217,"red wine, european, bottle",201524.0,97.0841115891,310421
2218,2218,"red wine, european, bottle",201525.0,96.0857399126,310421
2219,2219,"red wine, european, bottle",201526.0,95.1688867645,310421
2220,2220,"red wine, european, bottle",201527.0,96.0286281853,310421
2221,2221,"red wine, european, bottle",201528.0,96.0386227716,310421
2222,2222,"red wine, european, bottle",201529.0,95.2689021255,310421
2223,2223,"red wine, european, bottle",201530.0,95.2687147265,310421
2224,2224,"red wine, european, bottle",201531.0,95.6789198629,310421
2225,2225,"red wine, european, bottle",201532.0,95.7462886577,310421
2226,2226,"red wine, european, bottle",201533.0,96.0225302914,310421
2227,2227,"red wine, european, bottle",201534.0,95.8770093373,310421
2228,2228,"red wine, european, bottle",201535.0,94.6686856526,310421
2229,2229,"red wine, european, bottle",201536.0,93.4277194031,310421
2230,2230,"red wine, european, bottle",201537.0,92.9592099465,310421
2231,2231,"red wine, european, bottle",201538.0,92.1636976931,310421
2232,2232,"red wine, european, bottle",201539.0,92.7556817883,310421
2233,2233,"red wine, european, bottle",201540.0,92.187890388,310421
2234,2234,"red wine, european, bottle",201541.0,91.0322659143,310421
2235,2235,"red wine, european, bottle",201542.0,91.1225736842,310421
2236,2236,"red wine, european, bottle",201544.0,90.9499613099,310421
2237,2237,"red wine, european, bottle",201545.0,90.7815106403,310421
2238,2238,"red wine, european, bottle",201546.0,90.1550901749,310421
2239,2239,"red wine, european, bottle",201547.0,86.5757737412,310421
2240,2240,"red wine, european, bottle",201548.0,86.2575970684,310421
2241,2241,"red wine, european, bottle",201549.0,84.4457623515,310421
2242,2242,"red wine, european, bottle",201550.0,83.5148391981,310421
2243,2243,"red wine, european, bottle",201551.0,83.5880546307,310421
2244,2244,"red wine, european, bottle",201552.0,84.9677632836,310421
2245,2245,"red wine, european, bottle",201601.0,87.721880403,310421
2246,2246,"red wine, european, bottle",201602.0,87.8042213944,310421
2247,2247,"red wine, european, bottle",201603.0,87.9454397552,310421
2248,2248,"red wine, european, bottle",201604.0,87.8548610588,310421
2249,2249,"red wine, european, bottle",201605.0,87.8102194071,310421
2250,2250,"red wine, european, bottle",201606.0,86.5214232118,310421
2251,2251,"red wine, european, bottle",201607.0,86.1294759131,310421
2252,2252,"red wine, european, bottle",201608.0,85.8927477106,310421
2253,2253,"red wine, european, bottle",201609.0,85.5094138038,310421
2254,2254,"red wine, european, bottle",201610.0,85.6365444363,310421
2255,2255,"red wine, european, bottle",201611.0,85.5930322907,310421
2256,2256,"red wine, european, bottle",201612.0,85.3324977514,310421
2257,2257,"red wine, european, bottle",201613.0,84.9248721,310421
2258,2258,"red wine, european, bottle",201614.0,85.5206237335,310421
2259,2259,"red wine, european, bottle",201615.0,85.0791459925,310421
2260,2260,"red wine, european, bottle",201616.0,84.8786659202,310421
2261,2261,"red wine, european, bottle",201617.0,84.8331299615,310421
2262,2262,"red wine, european, bottle",201618.0,84.972623515,310421
2263,2263,"red wine, european, bottle",201619.0,85.2966813224,310421
2264,2264,"red wine, european, bottle",201620.0,85.1415119788,310421
2265,2265,"red wine, european, bottle",201621.0,85.8607028173,310421
2266,2266,"red wine, european, bottle",201622.0,86.3057034266,310421
2267,2267,"red wine, european, bottle",201623.0,86.3798443673,310421
2268,2268,"red wine, european, bottle",201624.0,85.6780335411,310421
2269,2269,"red wine, european, bottle",201625.0,85.6581246155,310421
2270,2270,"red wine, european, bottle",201626.0,85.4985155994,310421
2271,2271,"red wine, european, bottle",201627.0,85.1503993839,310421
2272,2272,"red wine, european, bottle",201628.0,85.4635937041,310421
2273,2273,"red wine, european, bottle",201629.0,85.5168573956,310421
2274,2274,"red wine, european, bottle",201630.0,85.901537362,310421
2275,2275,"red wine, european, bottle",201631.0,86.1120115308,310421
2276,2276,"red wine, european, bottle",201632.0,86.0277852923,310421
2277,2277,"red wine, european, bottle",201644.0,86.6272070067,310421
2278,2278,"rum, white, bottle",201423.0,100.0,310427
2279,2279,"rum, white, bottle",201424.0,99.3380609728,310427
2280,2280,"rum, white, bottle",201425.0,99.2152446082,310427
2281,2281,"rum, white, bottle",201426.0,99.3596857858,310427
2282,2282,"rum, white, bottle",201427.0,98.4907514955,310427
2283,2283,"rum, white, bottle",201428.0,98.0822923412,310427
2284,2284,"rum, white, bottle",201429.0,100.520877027,310427
2285,2285,"rum, white, bottle",201430.0,101.35450118,310427
2286,2286,"rum, white, bottle",201431.0,100.542955673,310427
2287,2287,"rum, white, bottle",201432.0,100.715487513,310427
2288,2288,"rum, white, bottle",201433.0,99.7941951369,310427
2289,2289,"rum, white, bottle",201434.0,100.224268256,310427
2290,2290,"rum, white, bottle",201435.0,100.484253947,310427
2291,2291,"rum, white, bottle",201436.0,99.8444574354,310427
2292,2292,"rum, white, bottle",201437.0,99.9706352908,310427
2293,2293,"rum, white, bottle",201438.0,101.063110089,310427
2294,2294,"rum, white, bottle",201439.0,101.310292707,310427
2295,2295,"rum, white, bottle",201440.0,101.274986653,310427
2296,2296,"rum, white, bottle",201441.0,100.810422791,310427
2297,2297,"rum, white, bottle",201442.0,100.339432758,310427
2298,2298,"rum, white, bottle",201443.0,99.6825456939,310427
2299,2299,"rum, white, bottle",201444.0,98.1685514582,310427
2300,2300,"rum, white, bottle",201445.0,97.5517781169,310427
2301,2301,"rum, white, bottle",201446.0,96.7064107376,310427
2302,2302,"rum, white, bottle",201447.0,97.0711797704,310427
2303,2303,"rum, white, bottle",201448.0,96.4374591828,310427
2304,2304,"rum, white, bottle",201449.0,95.9808680006,310427
2305,2305,"rum, white, bottle",201450.0,96.5187121764,310427
2306,2306,"rum, white, bottle",201451.0,96.3389314322,310427
2307,2307,"rum, white, bottle",201452.0,97.1634305629,310427
2308,2308,"rum, white, bottle",201501.0,99.8337034939,310427
2309,2309,"rum, white, bottle",201502.0,101.596340171,310427
2310,2310,"rum, white, bottle",201503.0,101.323617259,310427
2311,2311,"rum, white, bottle",201504.0,101.407139303,310427
2312,2312,"rum, white, bottle",201505.0,101.352777303,310427
2313,2313,"rum, white, bottle",201506.0,101.08846628,310427
2314,2314,"rum, white, bottle",201507.0,100.354777222,310427
2315,2315,"rum, white, bottle",201508.0,99.8726921126,310427
2316,2316,"rum, white, bottle",201509.0,99.0723126331,310427
2317,2317,"rum, white, bottle",201510.0,99.4949132114,310427
2318,2318,"rum, white, bottle",201511.0,100.034701337,310427
2319,2319,"rum, white, bottle",201512.0,99.4800190758,310427
2320,2320,"rum, white, bottle",201513.0,97.2470070039,310427
2321,2321,"rum, white, bottle",201514.0,97.3771788032,310427
2322,2322,"rum, white, bottle",201515.0,98.1918612608,310427
2323,2323,"rum, white, bottle",201516.0,99.4448116801,310427
2324,2324,"rum, white, bottle",201517.0,99.6061810098,310427
2325,2325,"rum, white, bottle",201518.0,99.6675707326,310427
2326,2326,"rum, white, bottle",201519.0,99.9509923568,310427
2327,2327,"rum, white, bottle",201520.0,100.178579755,310427
2328,2328,"rum, white, bottle",201521.0,99.9584409533,310427
2329,2329,"rum, white, bottle",201522.0,99.571881498,310427
2330,2330,"rum, white, bottle",201523.0,99.1966283906,310427
2331,2331,"rum, white, bottle",201524.0,99.23663624,310427
2332,2332,"rum, white, bottle",201525.0,101.801434853,310427
2333,2333,"rum, white, bottle",201526.0,102.351189681,310427
2334,2334,"rum, white, bottle",201527.0,99.8805062439,310427
2335,2335,"rum, white, bottle",201528.0,99.3441646815,310427
2336,2336,"rum, white, bottle",201529.0,98.5161810149,310427
2337,2337,"rum, white, bottle",201530.0,98.6704040934,310427
2338,2338,"rum, white, bottle",201531.0,98.7909659495,310427
2339,2339,"rum, white, bottle",201532.0,99.1573453875,310427
2340,2340,"rum, white, bottle",201533.0,98.5173928538,310427
2341,2341,"rum, white, bottle",201534.0,97.2500843161,310427
2342,2342,"rum, white, bottle",201535.0,97.3997292728,310427
2343,2343,"rum, white, bottle",201536.0,97.0518885445,310427
2344,2344,"rum, white, bottle",201537.0,98.4781625582,310427
2345,2345,"rum, white, bottle",201538.0,99.9251438323,310427
2346,2346,"rum, white, bottle",201539.0,99.9685095604,310427
2347,2347,"rum, white, bottle",201540.0,100.240138705,310427
2348,2348,"rum, white, bottle",201541.0,100.008235723,310427
2349,2349,"rum, white, bottle",201542.0,100.167368324,310427
2350,2350,"rum, white, bottle",201544.0,98.0966487934,310427
2351,2351,"rum, white, bottle",201545.0,97.6962092099,310427
2352,2352,"rum, white, bottle",201546.0,96.0436810686,310427
2353,2353,"rum, white, bottle",201547.0,94.3436237478,310427
2354,2354,"rum, white, bottle",201548.0,94.0343207426,310427
2355,2355,"rum, white, bottle",201549.0,91.6951745869,310427
2356,2356,"rum, white, bottle",201550.0,90.7653879379,310427
2357,2357,"rum, white, bottle",201551.0,91.6122968236,310427
2358,2358,"rum, white, bottle",201552.0,93.2594185869,310427
2359,2359,"rum, white, bottle",201601.0,98.0452745583,310427
2360,2360,"rum, white, bottle",201602.0,99.9047506034,310427
2361,2361,"rum, white, bottle",201603.0,99.291106387,310427
2362,2362,"rum, white, bottle",201604.0,98.3686691339,310427
2363,2363,"rum, white, bottle",201605.0,96.5291958449,310427
2364,2364,"rum, white, bottle",201606.0,95.7195470482,310427
2365,2365,"rum, white, bottle",201607.0,96.7594849292,310427
2366,2366,"rum, white, bottle",201608.0,97.0159021263,310427
2367,2367,"rum, white, bottle",201609.0,97.0608466811,310427
2368,2368,"rum, white, bottle",201610.0,97.6680841327,310427
2369,2369,"rum, white, bottle",201611.0,97.2714672501,310427
2370,2370,"rum, white, bottle",201612.0,95.2182590693,310427
2371,2371,"rum, white, bottle",201613.0,93.6117401238,310427
2372,2372,"rum, white, bottle",201614.0,94.9730515415,310427
2373,2373,"rum, white, bottle",201615.0,96.0165929847,310427
2374,2374,"rum, white, bottle",201616.0,96.5069397463,310427
2375,2375,"rum, white, bottle",201617.0,94.2447023479,310427
2376,2376,"rum, white, bottle",201618.0,93.5307991005,310427
2377,2377,"rum, white, bottle",201619.0,94.0822736621,310427
2378,2378,"rum, white, bottle",201620.0,93.2038735729,310427
2379,2379,"rum, white, bottle",201621.0,97.8906022904,310427
2380,2380,"rum, white, bottle",201622.0,98.9054436363,310427
2381,2381,"rum, white, bottle",201623.0,98.636029653,310427
2382,2382,"rum, white, bottle",201624.0,98.1812769984,310427
2383,2383,"rum, white, bottle",201625.0,99.5412519777,310427
2384,2384,"rum, white, bottle",201626.0,99.7170915675,310427
2385,2385,"rum, white, bottle",201627.0,100.452022597,310427
2386,2386,"rum, white, bottle",201628.0,100.735052389,310427
2387,2387,"rum, white, bottle",201629.0,100.735052389,310427
2388,2388,"rum, white, bottle",201630.0,97.478990373,310427
2389,2389,"rum, white, bottle",201631.0,96.4219372637,310427
2390,2390,"rum, white, bottle",201632.0,96.4219372637,310427
2391,2391,"rum, white, bottle",201644.0,94.683942385,310427
2392,2392,"shop milk, whole milk",201423.0,100.0,211709
2393,2393,"shop milk, whole milk",201424.0,99.9150744151,211709
2394,2394,"shop milk, whole milk",201425.0,99.7878212503,211709
2395,2395,"shop milk, whole milk",201426.0,99.6184024391,211709
2396,2396,"shop milk, whole milk",201427.0,98.6356890809,211709
2397,2397,"shop milk, whole milk",201428.0,98.7775839996,211709
2398,2398,"shop milk, whole milk",201429.0,100.127523743,211709
2399,2399,"shop milk, whole milk",201430.0,100.212629905,211709
2400,2400,"shop milk, whole milk",201431.0,100.237973086,211709
2401,2401,"shop milk, whole milk",201432.0,99.3484045463,211709
2402,2402,"shop milk, whole milk",201433.0,98.697512133,211709
2403,2403,"shop milk, whole milk",201434.0,98.4386211801,211709
2404,2404,"shop milk, whole milk",201435.0,97.5854993045,211709
2405,2405,"shop milk, whole milk",201436.0,97.1158944542,211709
2406,2406,"shop milk, whole milk",201437.0,97.60325608,211709
2407,2407,"shop milk, whole milk",201438.0,97.9641914848,211709
2408,2408,"shop milk, whole milk",201439.0,97.8561766522,211709
2409,2409,"shop milk, whole milk",201440.0,97.7309782414,211709
2410,2410,"shop milk, whole milk",201441.0,97.3610563989,211709
2411,2411,"shop milk, whole milk",201442.0,97.6477754528,211709
2412,2412,"shop milk, whole milk",201443.0,98.282110459,211709
2413,2413,"shop milk, whole milk",201444.0,98.2784798006,211709
2414,2414,"shop milk, whole milk",201445.0,98.2012546222,211709
2415,2415,"shop milk, whole milk",201446.0,98.0778027511,211709
2416,2416,"shop milk, whole milk",201447.0,97.1088744396,211709
2417,2417,"shop milk, whole milk",201448.0,96.5715739147,211709
2418,2418,"shop milk, whole milk",201449.0,97.4653860971,211709
2419,2419,"shop milk, whole milk",201450.0,98.1079457469,211709
2420,2420,"shop milk, whole milk",201451.0,98.2584102421,211709
2421,2421,"shop milk, whole milk",201452.0,97.9478331742,211709
2422,2422,"shop milk, whole milk",201501.0,97.7271183967,211709
2423,2423,"shop milk, whole milk",201502.0,97.4127150108,211709
2424,2424,"shop milk, whole milk",201503.0,97.6297131841,211709
2425,2425,"shop milk, whole milk",201504.0,97.6386300654,211709
2426,2426,"shop milk, whole milk",201505.0,97.412430747,211709
2427,2427,"shop milk, whole milk",201506.0,97.4105544245,211709
2428,2428,"shop milk, whole milk",201507.0,97.412430747,211709
2429,2429,"shop milk, whole milk",201508.0,97.4049505473,211709
2430,2430,"shop milk, whole milk",201509.0,97.1865377436,211709
2431,2431,"shop milk, whole milk",201510.0,97.1106181292,211709
2432,2432,"shop milk, whole milk",201511.0,97.208963524,211709
2433,2433,"shop milk, whole milk",201512.0,96.0398971141,211709
2434,2434,"shop milk, whole milk",201513.0,95.8437293556,211709
2435,2435,"shop milk, whole milk",201514.0,96.6558193626,211709
2436,2436,"shop milk, whole milk",201515.0,97.1580826772,211709
2437,2437,"shop milk, whole milk",201516.0,97.1490898314,211709
2438,2438,"shop milk, whole milk",201517.0,96.737826511,211709
2439,2439,"shop milk, whole milk",201518.0,96.5004285164,211709
2440,2440,"shop milk, whole milk",201519.0,96.48122267,211709
2441,2441,"shop milk, whole milk",201520.0,96.4145081432,211709
2442,2442,"shop milk, whole milk",201521.0,96.232633994,211709
2443,2443,"shop milk, whole milk",201522.0,96.1871529613,211709
2444,2444,"shop milk, whole milk",201523.0,96.7605190631,211709
2445,2445,"shop milk, whole milk",201524.0,97.0790781647,211709
2446,2446,"shop milk, whole milk",201525.0,96.8774482036,211709
2447,2447,"shop milk, whole milk",201526.0,95.658605718,211709
2448,2448,"shop milk, whole milk",201527.0,95.5264031194,211709
2449,2449,"shop milk, whole milk",201528.0,95.5264031194,211709
2450,2450,"shop milk, whole milk",201529.0,95.9638447537,211709
2451,2451,"shop milk, whole milk",201530.0,96.5502178854,211709
2452,2452,"shop milk, whole milk",201531.0,96.5971718065,211709
2453,2453,"shop milk, whole milk",201532.0,95.8626592754,211709
2454,2454,"shop milk, whole milk",201533.0,95.6289872658,211709
2455,2455,"shop milk, whole milk",201534.0,95.6289872658,211709
2456,2456,"shop milk, whole milk",201535.0,95.704701678,211709
2457,2457,"shop milk, whole milk",201536.0,95.9584267582,211709
2458,2458,"shop milk, whole milk",201537.0,96.8481200714,211709
2459,2459,"shop milk, whole milk",201538.0,96.7855757254,211709
2460,2460,"shop milk, whole milk",201539.0,96.2268249681,211709
2461,2461,"shop milk, whole milk",201540.0,96.1441539515,211709
2462,2462,"shop milk, whole milk",201541.0,96.1441539515,211709
2463,2463,"shop milk, whole milk",201542.0,96.1441539515,211709
2464,2464,"shop milk, whole milk",201544.0,95.7716194019,211709
2465,2465,"shop milk, whole milk",201545.0,95.7716194019,211709
2466,2466,"shop milk, whole milk",201546.0,95.7716194019,211709
2467,2467,"shop milk, whole milk",201547.0,96.3702370124,211709
2468,2468,"shop milk, whole milk",201548.0,96.5766141788,211709
2469,2469,"shop milk, whole milk",201549.0,96.5766141789,211709
2470,2470,"shop milk, whole milk",201550.0,96.6160603449,211709
2471,2471,"shop milk, whole milk",201551.0,96.6160603449,211709
2472,2472,"shop milk, whole milk",201552.0,96.2061730334,211709
2473,2473,"shop milk, whole milk",201601.0,94.7822578636,211709
2474,2474,"shop milk, whole milk",201602.0,94.2821633546,211709
2475,2475,"shop milk, whole milk",201603.0,95.7698780708,211709
2476,2476,"shop milk, whole milk",201604.0,96.4867974162,211709
2477,2477,"shop milk, whole milk",201605.0,94.3999223907,211709
2478,2478,"shop milk, whole milk",201606.0,94.3999223907,211709
2479,2479,"shop milk, whole milk",201607.0,94.7411626771,211709
2480,2480,"shop milk, whole milk",201608.0,94.7151008777,211709
2481,2481,"shop milk, whole milk",201609.0,94.7151008777,211709
2482,2482,"shop milk, whole milk",201610.0,93.7962626184,211709
2483,2483,"shop milk, whole milk",201611.0,93.4563667292,211709
2484,2484,"shop milk, whole milk",201612.0,93.8227348789,211709
2485,2485,"shop milk, whole milk",201613.0,93.8716390703,211709
2486,2486,"shop milk, whole milk",201614.0,98.1274483196,211709
2487,2487,"shop milk, whole milk",201615.0,98.1183207962,211709
2488,2488,"shop milk, whole milk",201616.0,96.3216855887,211709
2489,2489,"shop milk, whole milk",201617.0,93.8478988254,211709
