,i,ons_item_number,period,unit
702,31,212006.0,201527,97.61414913299662
703,32,212006.0,201528,97.61414913299662
704,33,212006.0,201529,97.5262682078579
705,34,212006.0,201530,96.65179872647388
706,35,212006.0,201531,96.45837413393515
707,36,212006.0,201532,96.45837413393515
708,37,212006.0,201533,95.14519964349958
709,38,212006.0,201534,94.58789752472585
710,39,212006.0,201535,94.58789752472585
711,40,212006.0,201536,95.65225421867106
712,41,212006.0,201537,96.45837413393515
713,42,212006.0,201538,96.45837413393515
714,4,212006.0,201539,97.09434827145617
715,0,212006.0,201540,97.31853007644773
716,1,212006.0,201541,99.74557640554238
717,2,212006.0,201542,99.74557640554238
718,3,212006.0,201543,99.74557640554238
719,43,212006.0,201545,86.48648648648648
720,44,212006.0,201546,86.48648648648648
721,45,212006.0,201547,86.48648648648648
722,46,212006.0,201548,86.48648648648648
723,47,212006.0,201549,86.48648648648648
724,48,212006.0,201550,86.48648648648648
725,49,212006.0,201551,86.48648648648648
726,50,212006.0,201552,86.48648648648648
727,51,212006.0,201601,86.48648648648648
728,0,212011.0,201501,100.0
729,1,212011.0,201502,99.49163180016404
730,2,212011.0,201503,99.73128240284204
731,3,212011.0,201504,97.26313032306237
732,4,212011.0,201505,96.44253107049188
733,5,212011.0,201506,96.36313000562618
734,6,212011.0,201507,100.39852712942596
735,7,212011.0,201508,101.74950924678589
736,8,212011.0,201509,101.83412152739277
737,9,212011.0,201510,99.1149502869652
738,10,212011.0,201511,98.05768415509863
739,11,212011.0,201512,98.57426307666162
740,12,212011.0,201513,98.12557287044062
741,13,212011.0,201514,97.36720049134907
742,14,212011.0,201515,97.44639310584485
743,15,212011.0,201516,97.77373181047003
744,16,212011.0,201517,100.34525895709818
745,17,212011.0,201518,101.16122460998625
746,18,212011.0,201519,103.22122779474678
747,19,212011.0,201520,104.30147324499355
748,20,212011.0,201521,103.7896610425744
749,21,212011.0,201522,99.3525140758215
750,22,212011.0,201523,98.00164069489912
751,23,212011.0,201524,97.05245384565784
752,24,212011.0,201525,99.88373413043374
753,46,212011.0,201526,101.590859354327
754,47,212011.0,201527,100.67208162392687
755,25,212011.0,201528,98.96053719875401
756,26,212011.0,201529,97.40019972781533
757,27,212011.0,201530,98.77334768215252
758,28,212011.0,201531,100.73849989338275
759,29,212011.0,201532,102.73515893118972
760,30,212011.0,201533,103.32030291774856
761,31,212011.0,201534,101.71384368564938
762,32,212011.0,201535,99.60323958251267
763,33,212011.0,201536,99.80561692593045
764,34,212011.0,201537,98.3282118836164
765,35,212011.0,201538,95.274549398968
766,36,212011.0,201539,95.69909519958966
767,37,212011.0,201540,101.14668142505421
768,50,212011.0,201541,105.83237781464365
769,48,212011.0,201542,102.93352675076592
770,49,212011.0,201543,103.36915906570351
771,38,212011.0,201545,100.40903964811811
772,39,212011.0,201546,102.13192873400617
773,40,212011.0,201547,101.42518365881756
774,41,212011.0,201548,103.69264035538141
775,42,212011.0,201549,101.5481550682815
776,43,212011.0,201550,98.95160420809233
777,44,212011.0,201551,98.96499917952174
778,45,212011.0,201552,102.35108339428507
779,51,212011.0,201601,100.61801097520902
780,4,212016.0,201501,100.0
781,5,212016.0,201502,99.17404667126758
782,6,212016.0,201503,98.32582653555477
783,7,212016.0,201504,97.94791876145045
784,8,212016.0,201505,97.58029509405573
785,9,212016.0,201506,97.56661065388514
786,10,212016.0,201507,98.43164206335267
787,11,212016.0,201508,98.94205306085858
788,12,212016.0,201509,98.94205306085858
789,13,212016.0,201510,95.54669823439114
790,16,212016.0,201511,94.79447093549314
791,17,212016.0,201512,93.5974995365083
792,18,212016.0,201513,95.32852459951458
793,19,212016.0,201514,95.81428153313692
794,20,212016.0,201515,97.45626842101494
795,21,212016.0,201516,98.09640637490453
796,22,212016.0,201517,98.09351323281123
797,23,212016.0,201518,95.74699873912097
798,24,212016.0,201519,95.24985463052754
799,25,212016.0,201520,97.29005418165177
800,26,212016.0,201521,97.12030190586925
801,27,212016.0,201522,97.13688269270236
802,28,212016.0,201523,97.34665905781877
803,29,212016.0,201524,96.70358621266972
804,30,212016.0,201525,96.4043934074132
805,46,212016.0,201526,94.85998337369354
806,47,212016.0,201527,99.30346659580074
807,31,212016.0,201528,98.78763606528582
808,32,212016.0,201529,98.83271454885893
809,33,212016.0,201530,96.9050480092952
810,34,212016.0,201531,95.77560737922607
811,35,212016.0,201532,95.88997661661261
812,36,212016.0,201533,94.09366922840603
813,37,212016.0,201534,93.82951250192332
814,38,212016.0,201535,96.69546418185348
815,39,212016.0,201536,94.20039191003839
816,40,212016.0,201537,93.4877107546751
817,41,212016.0,201538,93.80811854636174
818,14,212016.0,201539,93.41471426839584
819,15,212016.0,201540,95.29113277361546
820,48,212016.0,201541,94.6152712289859
821,49,212016.0,201542,95.02140567192056
822,50,212016.0,201543,95.08889589327886
823,42,212016.0,201545,96.88856010602913
824,43,212016.0,201546,96.43224026666165
825,44,212016.0,201547,95.02090452221526
826,45,212016.0,201548,93.51277524957311
827,0,212016.0,201549,93.85242304143841
828,1,212016.0,201550,94.75806842930783
829,2,212016.0,201551,95.16588368752488
830,3,212016.0,201552,95.16588368752488
831,51,212016.0,201601,98.02276906398977
832,0,212017.0,201501,100.0
833,1,212017.0,201502,99.77077195643719
834,4,212017.0,201503,99.87352531918022
835,5,212017.0,201504,97.41675379250141
836,6,212017.0,201505,96.61732605656722
837,7,212017.0,201506,96.61732605656722
838,8,212017.0,201507,99.08967926290491
839,9,212017.0,201508,99.89491051228693
840,10,212017.0,201509,99.89255902691855
841,11,212017.0,201510,98.63658433501354
842,12,212017.0,201511,95.81916575854756
843,13,212017.0,201512,95.23815676767633
844,14,212017.0,201513,93.90166633668487
845,15,212017.0,201514,95.07903031792483
846,16,212017.0,201515,97.84979610807754
847,17,212017.0,201516,96.72109934292452
848,18,212017.0,201517,95.88345966553779
849,19,212017.0,201518,93.87421380022731
850,20,212017.0,201519,98.14869963440312
851,21,212017.0,201520,102.02818255877844
852,22,212017.0,201521,99.90391863158949
853,23,212017.0,201522,92.37291538041354
854,24,212017.0,201523,93.18256043491638
855,25,212017.0,201524,93.59935651029136
856,26,212017.0,201525,97.02822191493922
857,27,212017.0,201526,88.07849437384235
858,28,212017.0,201527,89.02677292779678
859,29,212017.0,201528,97.9890470513493
860,30,212017.0,201529,99.98129082294923
861,31,212017.0,201530,100.46439678373629
862,32,212017.0,201531,99.78974664116895
863,33,212017.0,201532,99.44886782946631
864,34,212017.0,201533,99.97997983019854
865,35,212017.0,201534,97.01791045475531
866,36,212017.0,201535,97.45350586366163
867,37,212017.0,201536,97.72887452372284
868,38,212017.0,201537,97.77449777411266
869,39,212017.0,201538,96.40653502016399
870,40,212017.0,201539,95.31902105854526
871,41,212017.0,201540,91.95966347724253
872,50,212017.0,201541,91.47345028377228
873,2,212017.0,201542,92.03308380194602
874,3,212017.0,201543,90.29969657348427
875,42,212017.0,201545,95.92861663948612
876,43,212017.0,201546,97.99281717077596
877,44,212017.0,201547,99.34048597812829
878,45,212017.0,201548,100.2453152895403
879,46,212017.0,201549,90.1727862336603
880,47,212017.0,201550,87.5999400488616
881,48,212017.0,201551,92.8080797470847
882,49,212017.0,201552,96.54899958195908
883,51,212017.0,201601,92.40786784412892
884,0,212319.0,201501,100.0
885,1,212319.0,201502,100.0
886,2,212319.0,201503,100.0
887,3,212319.0,201504,100.0
888,4,212319.0,201505,100.0
889,5,212319.0,201506,100.0
890,6,212319.0,201507,100.0
891,7,212319.0,201508,100.0
892,8,212319.0,201509,100.0
893,9,212319.0,201510,100.0
894,10,212319.0,201511,100.0
895,11,212319.0,201512,100.0
896,12,212319.0,201513,100.0
897,37,212319.0,201514,100.0
898,38,212319.0,201515,100.0
899,39,212319.0,201516,100.0
900,40,212319.0,201517,100.0
901,41,212319.0,201518,100.0
902,42,212319.0,201519,100.0
903,43,212319.0,201520,100.0
904,44,212319.0,201521,102.48631746113534
905,45,212319.0,201522,103.11749645489381
906,46,212319.0,201523,102.48631746113534
907,47,212319.0,201524,102.48631746113534
908,48,212319.0,201525,102.48631746113534
909,49,212319.0,201526,102.48631746113534
910,50,212319.0,201527,100.0
911,13,212319.0,201528,103.85467310096814
912,14,212319.0,201529,103.85467310096814
913,15,212319.0,201530,103.07203116367427
914,16,212319.0,201531,100.0
915,17,212319.0,201532,100.0
916,18,212319.0,201533,90.2577776068817
917,19,212319.0,201534,95.70221439576834
918,20,212319.0,201535,100.0
919,21,212319.0,201536,100.0
920,22,212319.0,201537,100.0
921,23,212319.0,201538,102.06767927637632
922,24,212319.0,201539,102.06767927637632
923,25,212319.0,201540,102.06767927637632
924,26,212319.0,201541,100.0
925,27,212319.0,201542,100.0
926,28,212319.0,201543,100.0
927,29,212319.0,201545,102.06767927637632
928,30,212319.0,201546,102.06767927637632
929,31,212319.0,201547,102.06767927637632
930,32,212319.0,201548,102.06767927637632
931,33,212319.0,201549,102.06767927637632
932,34,212319.0,201550,102.06767927637632
933,35,212319.0,201551,102.06767927637632
934,36,212319.0,201552,97.10641458850063
935,51,212319.0,201601,89.14007378867865
936,0,212360.0,201501,100.0
937,1,212360.0,201502,100.78555251773047
938,2,212360.0,201503,100.25487774309315
939,3,212360.0,201504,99.40266066976464
940,4,212360.0,201505,98.9653387574094
941,5,212360.0,201506,99.46167453866201
942,6,212360.0,201507,101.98148146508979
943,7,212360.0,201508,103.02066213808428
944,8,212360.0,201509,102.89913424500452
945,9,212360.0,201510,100.32811474331706
946,10,212360.0,201511,99.91105356215455
947,11,212360.0,201512,102.12667786110796
948,12,212360.0,201513,103.0785033325418
949,13,212360.0,201514,101.22459590011543
950,14,212360.0,201515,99.99658822806875
951,15,212360.0,201516,102.24735081497336
952,16,212360.0,201517,103.05816696273278
953,17,212360.0,201518,103.19913511939045
954,18,212360.0,201519,102.07643588614461
955,19,212360.0,201520,101.50722731031618
956,20,212360.0,201521,101.4482395159457
957,21,212360.0,201522,102.4445192281735
958,22,212360.0,201523,102.7316200364786
959,23,212360.0,201524,103.36504844305092
960,24,212360.0,201525,104.54490834573424
961,25,212360.0,201526,105.90876059051118
962,26,212360.0,201527,106.13418488574911
963,27,212360.0,201528,102.75342315349498
964,28,212360.0,201529,103.07288864647464
965,29,212360.0,201530,104.80141074432116
966,30,212360.0,201531,105.39529952229918
967,31,212360.0,201532,105.48289625397157
968,32,212360.0,201533,104.07044257486189
969,33,212360.0,201534,103.85537463127518
970,34,212360.0,201535,103.54828716034365
971,35,212360.0,201536,100.32444618240422
972,36,212360.0,201537,100.03841010708842
973,37,212360.0,201538,101.72978674584418
974,38,212360.0,201539,102.01445011694786
975,39,212360.0,201540,100.32444618240422
976,40,212360.0,201541,105.65762888789472
977,41,212360.0,201542,105.45969000353557
978,42,212360.0,201543,107.70521212583634
979,43,212360.0,201545,98.51074451751518
980,44,212360.0,201546,97.83256089316762
981,45,212360.0,201547,99.0980211115524
982,46,212360.0,201548,102.51815378811884
983,47,212360.0,201549,102.42713719865083
984,48,212360.0,201550,102.51815378811884
985,49,212360.0,201551,96.97362089622014
986,50,212360.0,201552,96.97362089622014
987,51,212360.0,201601,100.64245422878957
988,0,212515.0,201501,100.0
989,1,212515.0,201502,96.8686841465442
990,35,212515.0,201503,96.08556009151627
991,36,212515.0,201504,96.05722305301255
992,37,212515.0,201505,102.05539619181812
993,38,212515.0,201506,104.03488531958381
994,39,212515.0,201507,103.49800453647396
995,40,212515.0,201508,103.55732959210964
996,2,212515.0,201509,103.44062555136667
997,3,212515.0,201510,103.44062555136667
998,4,212515.0,201511,103.49800453647396
999,5,212515.0,201512,103.96447218617418
1000,6,212515.0,201513,103.52681097418073
1001,41,212515.0,201514,103.75679006743664
1002,42,212515.0,201515,103.35769342971301
1003,43,212515.0,201516,102.08387450981668
1004,44,212515.0,201517,101.67249836188552
1005,45,212515.0,201518,101.03815111286463
1006,46,212515.0,201519,100.95586857554093
1007,7,212515.0,201520,102.33847382277328
1008,8,212515.0,201521,101.90772778324812
1009,9,212515.0,201522,101.90798072426037
1010,10,212515.0,201523,101.9039950637006
1011,11,212515.0,201524,101.4889998871015
1012,12,212515.0,201525,101.51157902342159
1013,13,212515.0,201526,107.21668965781792
1014,14,212515.0,201527,107.24746057962851
1015,15,212515.0,201528,103.0238812768144
1016,16,212515.0,201529,103.1324386623018
1017,17,212515.0,201530,102.57020082616539
1018,18,212515.0,201531,102.46564852094542
1019,19,212515.0,201532,102.42022133834412
1020,20,212515.0,201533,101.2291753950256
1021,21,212515.0,201534,101.19463993348438
1022,22,212515.0,201535,101.46240882198067
1023,23,212515.0,201536,102.63606464974902
1024,24,212515.0,201537,102.9694330919258
1025,25,212515.0,201538,102.83347029398897
1026,26,212515.0,201539,103.80873669414609
1027,27,212515.0,201540,102.95328458241579
1028,28,212515.0,201541,103.17015611824898
1029,29,212515.0,201542,103.21649670701957
1030,30,212515.0,201543,103.21649670701957
1031,31,212515.0,201545,103.13052262107622
1032,32,212515.0,201546,104.02212191896574
1033,33,212515.0,201547,103.69464817675751
1034,34,212515.0,201548,101.06288440830448
1035,47,212515.0,201549,100.55164706597179
1036,48,212515.0,201550,101.76537622059104
1037,49,212515.0,201551,101.7258090681597
1038,50,212515.0,201552,103.65832590222166
1039,51,212515.0,201601,103.65832590222166
1040,0,212519.0,201501,100.0
1041,1,212519.0,201502,99.8653846718457
1042,2,212519.0,201503,98.3844424595331
1043,3,212519.0,201504,97.61324031663194
1044,4,212519.0,201505,100.14262410868255
1045,5,212519.0,201506,99.0419884251433
1046,6,212519.0,201507,97.84927389698372
1047,7,212519.0,201508,98.5187860877558
1048,8,212519.0,201509,98.05528703791052
1049,9,212519.0,201510,97.00278944076491
1050,10,212519.0,201511,96.86242235982732
1051,11,212519.0,201512,98.17533270237917
1052,12,212519.0,201513,97.90350435833236
1053,13,212519.0,201514,97.2702585435513
1054,14,212519.0,201515,96.78327951372238
1055,15,212519.0,201516,98.17910813512549
1056,16,212519.0,201517,97.92511846446875
1057,17,212519.0,201518,98.08739185044472
1058,18,212519.0,201519,98.08739185044472
1059,19,212519.0,201520,96.60445236605054
1060,20,212519.0,201521,96.41690337719825
1061,29,212519.0,201522,96.9865601259547
1062,30,212519.0,201523,97.28938279641284
1063,31,212519.0,201524,95.14051206299445
1064,32,212519.0,201525,94.94088428191401
1065,33,212519.0,201526,96.29477646688179
1066,34,212519.0,201527,100.34254063004255
1067,35,212519.0,201528,97.32390099085175
1068,36,212519.0,201529,97.32390099085175
1069,37,212519.0,201530,96.50519042637058
1070,49,212519.0,201531,96.15260977980344
1071,50,212519.0,201532,96.43520869349233
1072,38,212519.0,201533,96.88338034666126
1073,39,212519.0,201534,96.03183192981118
1074,40,212519.0,201535,96.03183192981118
1075,41,212519.0,201536,96.16114477668457
1076,42,212519.0,201537,96.1522278836095
1077,43,212519.0,201538,94.73525070831582
1078,44,212519.0,201539,96.16903957330607
1079,45,212519.0,201540,97.7261826629742
1080,46,212519.0,201541,97.14819131070672
1081,47,212519.0,201542,94.98679658491127
1082,48,212519.0,201543,94.63126850935724
1083,21,212519.0,201545,95.07331563134152
1084,22,212519.0,201546,95.07331563134152
1085,23,212519.0,201547,94.62866546086278
1086,24,212519.0,201548,94.28814317145984
1087,25,212519.0,201549,94.45138822431235
1088,26,212519.0,201550,94.00221830897347
1089,27,212519.0,201551,93.83114160939074
1090,28,212519.0,201552,93.83114160939074
1091,51,212519.0,201601,94.00221830897347
1092,32,212717.0,201501,100.0
1093,33,212717.0,201502,99.8504469685045
1094,34,212717.0,201503,99.61975312818913
1095,35,212717.0,201504,98.99062035403273
1096,36,212717.0,201505,99.59362697109681
1097,37,212717.0,201506,99.53468966000946
1098,38,212717.0,201507,100.3833992274775
1099,39,212717.0,201508,99.8931496898998
1100,40,212717.0,201509,99.81167452603908
1101,41,212717.0,201510,99.39053369978036
1102,42,212717.0,201511,99.56497666465903
1103,43,212717.0,201512,99.89211043152613
1104,44,212717.0,201513,100.05497588923579
1105,45,212717.0,201514,101.23891128276566
1106,46,212717.0,201515,101.5198241794117
1107,47,212717.0,201516,102.14000851159798
1108,48,212717.0,201517,102.47124605664236
1109,49,212717.0,201518,103.58460258350033
1110,50,212717.0,201519,103.74943907970903
1111,0,212717.0,201520,103.93376195062586
1112,1,212717.0,201521,104.06867099173454
1113,2,212717.0,201522,103.6979903364746
1114,3,212717.0,201523,103.77343754446717
1115,4,212717.0,201524,102.90652307814776
1116,5,212717.0,201525,102.89449867289122
1117,6,212717.0,201526,103.0805019739248
1118,7,212717.0,201527,103.0805019739248
1119,8,212717.0,201528,102.80212928969326
1120,9,212717.0,201529,102.98558487087533
1121,10,212717.0,201530,104.73232189730828
1122,11,212717.0,201531,104.88084884627516
1123,12,212717.0,201532,104.39471521347734
1124,13,212717.0,201533,104.31391229288214
1125,14,212717.0,201534,102.85040956354206
1126,15,212717.0,201535,102.49254494667699
1127,16,212717.0,201536,103.71843849690224
1128,17,212717.0,201537,104.07692900885652
1129,18,212717.0,201538,103.4623535458576
1130,19,212717.0,201539,101.63774992108961
1131,20,212717.0,201540,102.55559945693994
1132,21,212717.0,201541,98.74002050032968
1133,22,212717.0,201542,94.80608150378855
1134,23,212717.0,201543,94.02781472428808
1135,24,212717.0,201545,96.99762494702482
1136,25,212717.0,201546,99.20505854260693
1137,26,212717.0,201547,99.20470791041022
1138,27,212717.0,201548,100.0804362668591
1139,28,212717.0,201549,100.18351336652584
1140,29,212717.0,201550,100.18351336652584
1141,30,212717.0,201551,96.92742585358444
1142,31,212717.0,201552,96.85179654736768
1143,51,212717.0,201601,96.85179654736768
1144,32,212719.0,201501,100.0
1145,33,212719.0,201502,100.0
1146,34,212719.0,201503,100.0
1147,35,212719.0,201504,100.0
1148,36,212719.0,201505,100.0
1149,37,212719.0,201506,96.45958292503369
1150,38,212719.0,201507,95.3791199526754
1151,39,212719.0,201508,95.3791199526754
1152,40,212719.0,201509,95.3791199526754
1153,41,212719.0,201510,95.3791199526754
1154,42,212719.0,201511,95.3791199526754
1155,43,212719.0,201512,93.88677354168696
1156,44,212719.0,201513,95.3791199526754
1157,45,212719.0,201514,95.3791199526754
1158,46,212719.0,201515,95.3791199526754
1159,47,212719.0,201516,93.88677354168696
1160,48,212719.0,201517,95.3791199526754
1161,49,212719.0,201518,95.3791199526754
1162,50,212719.0,201519,93.88677354168696
1163,0,212719.0,201520,93.88677354168696
1164,1,212719.0,201521,95.3791199526754
1165,2,212719.0,201522,95.3791199526754
1166,3,212719.0,201523,95.37911995267538
1167,4,212719.0,201524,95.37911995267541
1168,5,212719.0,201525,95.3791199526754
1169,6,212719.0,201526,100.0
1170,7,212719.0,201527,100.0
1171,8,212719.0,201528,95.37911995267538
1172,9,212719.0,201529,95.3791199526754
1173,10,212719.0,201530,95.3791199526754
1174,11,212719.0,201531,95.3791199526754
1175,12,212719.0,201532,95.3791199526754
1176,13,212719.0,201533,95.3791199526754
1177,14,212719.0,201534,95.3791199526754
1178,15,212719.0,201535,95.3791199526754
1179,16,212719.0,201536,95.3791199526754
1180,17,212719.0,201537,95.3791199526754
1181,18,212719.0,201538,95.3791199526754
1182,19,212719.0,201539,95.37911995267541
1183,20,212719.0,201540,95.3791199526754
1184,21,212719.0,201541,93.88677354168696
1185,22,212719.0,201542,93.88677354168696
1186,23,212719.0,201543,93.88677354168698
1187,24,212719.0,201545,95.37911995267541
1188,25,212719.0,201546,95.3791199526754
1189,26,212719.0,201547,95.3791199526754
1190,27,212719.0,201548,95.3791199526754
1191,28,212719.0,201549,95.3791199526754
1192,29,212719.0,201550,95.3791199526754
1193,30,212719.0,201551,95.3791199526754
1194,31,212719.0,201552,95.3791199526754
1195,51,212719.0,201601,95.3791199526754
1196,12,212720.0,201501,100.0
1197,13,212720.0,201502,98.37262278745278
1198,14,212720.0,201503,97.6875480964548
1199,15,212720.0,201504,98.3796637852879
1200,16,212720.0,201505,98.7275583273687
1201,19,212720.0,201506,94.08616261095723
1202,20,212720.0,201507,87.5051315379019
1203,21,212720.0,201508,85.58003155933801
1204,35,212720.0,201509,92.55341320945774
1205,36,212720.0,201510,82.58052277111267
1206,22,212720.0,201511,76.49423028607305
1207,23,212720.0,201512,76.49423028607305
1208,24,212720.0,201513,71.53784423080968
1209,25,212720.0,201514,71.53784423080968
1210,26,212720.0,201515,76.49423028607305
1211,27,212720.0,201516,76.49423028607303
1212,17,212720.0,201517,71.53784423080968
1213,18,212720.0,201518,73.23941801697288
1214,37,212720.0,201519,73.23941801697288
1215,38,212720.0,201520,79.2824967172092
1216,39,212720.0,201521,62.67831705280088
1217,40,212720.0,201522,63.98052482828322
1218,0,212720.0,201523,64.73388749701496
1219,1,212720.0,201524,64.73388749701496
1220,2,212720.0,201525,64.73388749701496
1221,3,212720.0,201526,66.66666666666666
1222,4,212720.0,201527,66.66666666666666
1223,41,212720.0,201528,63.98052482828322
1224,5,212720.0,201529,63.98052482828322
1225,6,212720.0,201530,63.98052482828322
1226,7,212720.0,201531,58.93197777112596
1227,8,212720.0,201532,63.110022441270985
1228,42,212720.0,201533,63.98052482828322
1229,9,212720.0,201534,63.98052482828322
1230,10,212720.0,201535,63.98052482828322
1231,11,212720.0,201536,63.98052482828322
1232,43,212720.0,201537,65.43214172553627
1233,44,212720.0,201538,70.59200387890677
1234,45,212720.0,201539,77.63237542601486
1235,46,212720.0,201540,77.63237542601486
1236,47,212720.0,201541,77.63237542601486
1237,48,212720.0,201542,77.63237542601486
1238,49,212720.0,201543,78.125
1239,50,212720.0,201545,100.0
1240,28,212720.0,201546,100.0
1241,29,212720.0,201547,100.0
1242,30,212720.0,201548,97.8716910292216
1243,31,212720.0,201549,97.8716910292216
1244,32,212720.0,201550,97.87169102922158
1245,33,212720.0,201551,96.92233691951198
1246,34,212720.0,201552,96.92233691951198
1247,51,212720.0,201601,96.87344795721557
1248,0,212722.0,201501,100.0
1249,1,212722.0,201502,97.31062211424405
1250,2,212722.0,201503,93.69179334914256
1251,3,212722.0,201504,91.14505925269081
1252,4,212722.0,201505,90.7466441175865
1253,5,212722.0,201506,91.10081507376884
1254,6,212722.0,201507,89.9576662916756
1255,7,212722.0,201508,89.57005926113789
1256,8,212722.0,201509,88.62833771632481
1257,9,212722.0,201510,89.43924297455334
1258,10,212722.0,201511,89.57511335393036
1259,11,212722.0,201512,90.05876765269988
1260,12,212722.0,201513,90.13963021420757
1261,13,212722.0,201514,90.63925727980356
1262,14,212722.0,201515,91.02868084427458
1263,15,212722.0,201516,91.02868084427458
1264,16,212722.0,201517,89.56514866400343
1265,17,212722.0,201518,90.16215640414502
1266,18,212722.0,201519,90.82105389608218
1267,19,212722.0,201520,90.07065947943126
1268,20,212722.0,201521,94.63705949755365
1269,21,212722.0,201522,97.1880989732459
1270,22,212722.0,201523,99.80153933511741
1271,23,212722.0,201524,93.62960270673794
1272,24,212722.0,201525,93.41637433421937
1273,25,212722.0,201526,90.64545499359484
1274,26,212722.0,201527,90.98543342368637
1275,27,212722.0,201528,89.56003148227929
1276,28,212722.0,201529,89.47601319106856
1277,29,212722.0,201530,87.78417334998088
1278,30,212722.0,201531,87.1728090354153
1279,31,212722.0,201532,86.71598610579494
1280,32,212722.0,201533,87.28483988340247
1281,33,212722.0,201534,86.9542090003557
1282,34,212722.0,201535,86.89922574402425
1283,35,212722.0,201536,84.35573648144589
1284,36,212722.0,201537,84.11067138379448
1285,37,212722.0,201538,84.07301487410214
1286,38,212722.0,201539,83.3589039912565
1287,39,212722.0,201540,86.45610777403748
1288,40,212722.0,201541,86.45610777403748
1289,41,212722.0,201542,88.1898849074777
1290,42,212722.0,201543,87.49987836743087
1291,43,212722.0,201545,87.80103815438072
1292,44,212722.0,201546,88.63620872334987
1293,45,212722.0,201547,89.07594473569539
1294,46,212722.0,201548,89.2103849876602
1295,47,212722.0,201549,88.11128276733672
1296,48,212722.0,201550,89.55545312814114
1297,49,212722.0,201551,89.71538886765265
1298,50,212722.0,201552,88.86012263757131
1299,51,212722.0,201601,90.21426868140848
1300,0,310207.0,201501,100.0
1301,1,310207.0,201502,99.25687950789056
1302,2,310207.0,201503,98.51151014914319
1303,3,310207.0,201504,98.7553621356334
1304,4,310207.0,201505,100.05762995833727
1305,5,310207.0,201506,100.48967478574104
1306,6,310207.0,201507,100.37651590286005
1307,7,310207.0,201508,100.35653162456173
1308,8,310207.0,201509,100.083055033985
1309,9,310207.0,201510,100.05985120648005
1310,10,310207.0,201511,96.59866679894336
1311,11,310207.0,201512,93.34226951790687
1312,12,310207.0,201513,92.18287731172637
1313,13,310207.0,201514,91.37092774868728
1314,44,310207.0,201515,91.87713961704318
1315,45,310207.0,201516,91.84801831344659
1316,46,310207.0,201517,96.45561654318425
1317,47,310207.0,201518,98.70637131612997
1318,14,310207.0,201519,99.15032909227631
1319,15,310207.0,201520,98.99779100332329
1320,16,310207.0,201521,98.53213488445633
1321,17,310207.0,201522,98.40544087693509
1322,18,310207.0,201523,98.63397365078704
1323,19,310207.0,201524,98.90146083451471
1324,20,310207.0,201525,98.86308414786177
1325,21,310207.0,201526,97.6940249190589
1326,22,310207.0,201527,96.22328204670936
1327,23,310207.0,201528,97.85638156992606
1328,24,310207.0,201529,98.18827621800982
1329,25,310207.0,201530,98.19151189940548
1330,26,310207.0,201531,98.01086894034677
1331,27,310207.0,201532,98.13752075944635
1332,28,310207.0,201533,100.26510802087975
1333,29,310207.0,201534,98.3337754935237
1334,30,310207.0,201535,98.57903671863572
1335,31,310207.0,201536,98.48560700034376
1336,32,310207.0,201537,98.32295332014137
1337,33,310207.0,201538,96.62894214528912
1338,34,310207.0,201539,95.6880379199507
1339,35,310207.0,201540,96.06765222425202
1340,48,310207.0,201541,97.15971791085425
1341,49,310207.0,201542,96.6917343744731
1342,50,310207.0,201543,97.18741530366883
1343,36,310207.0,201545,96.23055010672516
1344,37,310207.0,201546,96.16159897470256
1345,38,310207.0,201547,96.1635830102914
1346,39,310207.0,201548,95.0504658095476
1347,40,310207.0,201549,95.03740487522256
1348,41,310207.0,201550,94.90051961275549
1349,42,310207.0,201551,94.8250009309709
1350,43,310207.0,201552,95.0261788204818
1351,51,310207.0,201601,94.21914371109024
1352,0,310215.0,201501,100.0
1353,1,310215.0,201502,99.24159538032308
1354,2,310215.0,201503,98.43559641197754
1355,3,310215.0,201504,98.02034132219985
1356,4,310215.0,201505,99.76275802267605
1357,5,310215.0,201506,100.44369701393863
1358,6,310215.0,201507,100.15529378858976
1359,7,310215.0,201508,99.94464287751612
1360,8,310215.0,201509,99.87511780663581
1361,9,310215.0,201510,100.58334000345025
1362,10,310215.0,201511,98.8403979147481
1363,11,310215.0,201512,97.38995519828948
1364,12,310215.0,201513,97.59514388095293
1365,13,310215.0,201514,96.88621101953146
1366,14,310215.0,201515,96.80529981789451
1367,15,310215.0,201516,97.25550640102236
1368,16,310215.0,201517,99.65765113375447
1369,17,310215.0,201518,100.5420412402306
1370,18,310215.0,201519,100.47147625162584
1371,19,310215.0,201520,99.9980220100234
1372,20,310215.0,201521,99.61069642210386
1373,21,310215.0,201522,99.50448241292634
1374,22,310215.0,201523,99.72313402814072
1375,23,310215.0,201524,99.08968413608109
1376,24,310215.0,201525,99.4452836302114
1377,25,310215.0,201526,98.9154011679129
1378,26,310215.0,201527,97.7098809082283
1379,27,310215.0,201528,98.86320502700701
1380,28,310215.0,201529,99.06053052007702
1381,29,310215.0,201530,98.6909178390159
1382,30,310215.0,201531,98.66858055370182
1383,31,310215.0,201532,98.66036680650613
1384,32,310215.0,201533,98.52434035626617
1385,33,310215.0,201534,98.03287144513759
1386,34,310215.0,201535,98.69317265228625
1387,35,310215.0,201536,98.70222283226113
1388,36,310215.0,201537,98.57961738254605
1389,37,310215.0,201538,97.50349873981857
1390,38,310215.0,201539,97.20050332541157
1391,39,310215.0,201540,97.20125936113442
