,i,ons_item_number,period,unit
725,24,212720.0,201437,104.86653442059615
726,25,212720.0,201438,110.2264339458989
727,26,212720.0,201439,107.58167413233761
728,27,212720.0,201440,117.69585174682358
729,28,212720.0,201441,123.4194406250255
730,29,212720.0,201442,133.63253515550917
731,13,212720.0,201443,158.743076472775
732,14,212720.0,201444,162.0185174601965
733,15,212720.0,201445,164.76532774525393
734,16,212720.0,201446,166.85595311797866
735,17,212720.0,201447,159.0909090909091
736,18,212720.0,201448,164.2237775137395
737,19,212720.0,201449,168.18181818181816
738,20,212720.0,201450,168.18181818181816
739,21,212720.0,201451,163.28041462533443
740,22,212720.0,201452,161.34763044817134
741,30,212720.0,201501,161.34763044817134
742,0,212722.0,201423,100.0
743,1,212722.0,201424,100.0
744,2,212722.0,201425,97.96562532626686
745,3,212722.0,201426,96.14571400363235
746,4,212722.0,201427,97.14535796606536
747,5,212722.0,201428,95.1707242092598
748,6,212722.0,201429,94.83451444560254
749,7,212722.0,201430,94.96938557246587
750,8,212722.0,201431,94.47623699188192
751,9,212722.0,201432,94.04526639672108
752,10,212722.0,201433,94.25260230721526
753,11,212722.0,201434,93.94379264944853
754,12,212722.0,201435,94.37258359172722
755,13,212722.0,201436,94.69546068734685
756,14,212722.0,201437,92.33867180055051
757,15,212722.0,201438,92.26624250820386
758,16,212722.0,201439,95.4947583204021
759,17,212722.0,201440,95.33766637596158
760,18,212722.0,201441,95.49475832040211
761,19,212722.0,201442,96.0654390440053
762,20,212722.0,201443,96.48588374388379
763,21,212722.0,201444,96.72670017644455
764,22,212722.0,201445,97.33137412119001
765,23,212722.0,201446,99.34543193030264
766,24,212722.0,201447,101.34653352373026
767,25,212722.0,201448,110.67894306905823
768,26,212722.0,201449,111.0755187849161
769,27,212722.0,201450,112.1315044814612
770,28,212722.0,201451,108.28231499685398
771,29,212722.0,201452,107.85170028332631
772,30,212722.0,201501,106.42720231775498
773,0,310207.0,201423,100.0
774,1,310207.0,201424,100.18252686379203
775,2,310207.0,201425,99.96990115694922
776,3,310207.0,201426,99.69095447323285
777,4,310207.0,201427,99.57419230052055
778,5,310207.0,201428,99.98707700803493
779,6,310207.0,201429,100.16430463888237
780,7,310207.0,201430,100.65592686143563
781,8,310207.0,201431,101.17495281885031
782,9,310207.0,201432,101.12298389479962
783,10,310207.0,201433,99.87021668661998
784,11,310207.0,201434,99.34116769308106
785,12,310207.0,201435,99.63511483827425
786,13,310207.0,201436,100.35781003235165
787,14,310207.0,201437,100.32702022255143
788,15,310207.0,201438,100.39286012935764
789,16,310207.0,201439,100.36358231364315
790,17,310207.0,201440,99.87424712242644
791,18,310207.0,201441,99.87969034928514
792,19,310207.0,201442,99.94436825005239
793,20,310207.0,201443,99.47366422981902
794,21,310207.0,201444,99.06701306667843
795,22,310207.0,201445,98.49769630339564
796,23,310207.0,201446,97.6502705420282
797,24,310207.0,201447,97.27310654019075
798,25,310207.0,201448,97.58405294350321
799,26,310207.0,201449,97.37800725002089
800,27,310207.0,201450,97.80364766281309
801,28,310207.0,201451,98.2535098463125
802,29,310207.0,201452,97.43184623484623
803,30,310207.0,201501,97.69525195955028
804,0,310215.0,201423,100.0
805,1,310215.0,201424,99.88583528109636
806,2,310215.0,201425,99.36468376281555
807,3,310215.0,201426,99.35509835538457
808,4,310215.0,201427,99.45832887260043
809,5,310215.0,201428,98.2437189613199
810,6,310215.0,201429,98.57860178875048
811,7,310215.0,201430,99.90547589249302
812,8,310215.0,201431,99.94009654647957
813,9,310215.0,201432,99.4767951858716
814,10,310215.0,201433,99.27944830128008
815,11,310215.0,201434,98.86130737179114
816,12,310215.0,201435,100.1584452623655
817,13,310215.0,201436,100.66182192833462
818,14,310215.0,201437,100.32790469855266
819,15,310215.0,201438,99.63285367519546
820,16,310215.0,201439,98.72777435491817
821,17,310215.0,201440,97.82384847431274
822,18,310215.0,201441,98.07668104423148
823,19,310215.0,201442,98.35047425403471
824,20,310215.0,201443,97.87719864626936
825,21,310215.0,201444,97.52906390951202
826,22,310215.0,201445,96.84141332123461
827,23,310215.0,201446,95.99028758878109
828,24,310215.0,201447,96.02987306025426
829,25,310215.0,201448,96.29716633360927
830,26,310215.0,201449,96.1520990710972
831,27,310215.0,201450,95.50763010805099
832,28,310215.0,201451,95.32055469407477
833,29,310215.0,201452,95.03499136191719
834,30,310215.0,201501,95.73459953867615
835,0,310218.0,201423,100.0
836,1,310218.0,201424,100.66263581057598
837,2,310218.0,201425,101.15425728751862
838,3,310218.0,201426,101.43128502055407
839,4,310218.0,201427,101.62262335231209
840,5,310218.0,201428,100.85235559454853
841,6,310218.0,201429,101.09201305743511
842,7,310218.0,201430,102.44466646684427
843,8,310218.0,201431,102.01340343985265
844,9,310218.0,201432,101.67449996959323
845,10,310218.0,201433,100.609327309355
846,11,310218.0,201434,100.2600021505726
847,12,310218.0,201435,101.17587691854627
848,13,310218.0,201436,101.33706891245764
849,14,310218.0,201437,100.5018682983717
850,15,310218.0,201438,100.61320689087914
851,16,310218.0,201439,101.4738325064791
852,17,310218.0,201440,100.82915535634278
853,18,310218.0,201441,100.25778144856426
854,19,310218.0,201442,100.87496906810924
855,20,310218.0,201443,100.59403239050329
856,21,310218.0,201444,100.3695298271853
857,22,310218.0,201445,100.57494132496517
858,23,310218.0,201446,99.86759654009506
859,24,310218.0,201447,100.07475015414148
860,25,310218.0,201448,100.40355600128332
861,26,310218.0,201449,99.96658081445007
862,27,310218.0,201450,98.1139157141002
863,28,310218.0,201451,98.1917213425582
864,29,310218.0,201452,97.6670633816957
865,30,310218.0,201501,98.03397134552284
866,0,310401.0,201423,100.0
867,1,310401.0,201424,99.4114769719845
868,2,310401.0,201425,101.45766280731448
869,3,310401.0,201426,101.67021040472837
870,4,310401.0,201427,101.84291697031469
871,5,310401.0,201428,103.96744519872783
872,6,310401.0,201429,104.61523688832276
873,7,310401.0,201430,105.51178142169313
874,8,310401.0,201431,105.18973870023967
875,9,310401.0,201432,104.76791218241863
876,10,310401.0,201433,104.78960575104502
877,11,310401.0,201434,104.2893734588674
878,12,310401.0,201435,103.1402067562263
879,13,310401.0,201436,101.98930861389206
880,14,310401.0,201437,101.21242153653472
881,15,310401.0,201438,100.97500918157228
882,16,310401.0,201439,101.6687304299081
883,17,310401.0,201440,100.8475870483413
884,18,310401.0,201441,101.24037941640273
885,19,310401.0,201442,102.83252964525418
886,20,310401.0,201443,102.93773368102259
887,21,310401.0,201444,101.5494127351718
888,22,310401.0,201445,100.57653259351773
889,23,310401.0,201446,100.56567846044561
890,24,310401.0,201447,100.19009347170764
891,25,310401.0,201448,99.82706338677716
892,26,310401.0,201449,98.44717301012457
893,27,310401.0,201450,96.64726983107313
894,28,310401.0,201451,97.4743875223901
895,29,310401.0,201452,96.662262311714
896,30,310401.0,201501,98.70126967521246
897,0,310403.0,201423,100.0
898,1,310403.0,201424,99.73505297808761
899,2,310403.0,201425,98.97719670054535
900,3,310403.0,201426,99.0226928833895
901,4,310403.0,201427,99.19101130427788
902,5,310403.0,201428,99.2401779429188
903,6,310403.0,201429,99.07661886212492
904,7,310403.0,201430,99.18411713240496
905,8,310403.0,201431,98.66710335043315
906,9,310403.0,201432,98.19880787066315
907,10,310403.0,201433,99.14366439046253
908,11,310403.0,201434,98.41932473132945
909,12,310403.0,201435,98.08545709236908
910,13,310403.0,201436,97.84539916554185
911,14,310403.0,201437,96.66834279032524
912,15,310403.0,201438,96.45305201451364
913,16,310403.0,201439,98.61328964609139
914,17,310403.0,201440,99.76584475304031
915,18,310403.0,201441,100.01253465077203
916,19,310403.0,201442,99.6084464918826
917,20,310403.0,201443,98.99014617193215
918,21,310403.0,201444,97.07364852258539
919,22,310403.0,201445,95.2077668661646
920,23,310403.0,201446,94.94882427544937
921,24,310403.0,201447,95.49652422393382
922,25,310403.0,201448,96.3791928278004
923,26,310403.0,201449,95.32767754044448
924,27,310403.0,201450,93.99480103769172
925,28,310403.0,201451,94.52201248733418
926,29,310403.0,201452,94.20885215697842
927,30,310403.0,201501,96.00103193306518
928,0,310405.0,201423,100.0
929,1,310405.0,201424,99.6712122584225
930,2,310405.0,201425,99.90351090282779
931,3,310405.0,201426,99.54333706181012
932,4,310405.0,201427,99.67797648917579
933,5,310405.0,201428,101.47035690073913
934,6,310405.0,201429,101.90007272058763
935,7,310405.0,201430,102.21707155939626
936,8,310405.0,201431,101.81653299415522
937,9,310405.0,201432,101.61594983588978
938,10,310405.0,201433,101.5586935361716
939,11,310405.0,201434,101.32176908811252
940,12,310405.0,201435,101.14854308868556
941,13,310405.0,201436,100.46581482160694
942,14,310405.0,201437,99.85274149010213
943,15,310405.0,201438,100.35818888171373
944,16,310405.0,201439,102.01333855116117
945,17,310405.0,201440,102.53299844110366
946,18,310405.0,201441,101.78012000726193
947,19,310405.0,201442,100.9407439899932
948,20,310405.0,201443,100.62072001591696
949,21,310405.0,201444,101.21368094111989
950,22,310405.0,201445,100.7030964172166
951,23,310405.0,201446,100.11439066979764
952,24,310405.0,201447,98.79390192614085
953,25,310405.0,201448,98.67001081822038
954,26,310405.0,201449,97.68815945729266
955,27,310405.0,201450,97.51643456304005
956,28,310405.0,201451,97.25301565903716
957,29,310405.0,201452,97.11789391164163
958,30,310405.0,201501,97.79837815177427
959,12,310419.0,201423,100.0
960,2,310419.0,201424,99.5011793425357
961,3,310419.0,201425,98.4115264103525
962,4,310419.0,201426,98.18182861884891
963,13,310419.0,201427,97.47556957147634
964,14,310419.0,201428,97.98081585845128
965,5,310419.0,201429,98.40625277527406
966,6,310419.0,201430,101.6524557673671
967,15,310419.0,201431,101.43607285215607
968,7,310419.0,201432,100.12682147072243
969,8,310419.0,201433,100.42335106003213
970,9,310419.0,201434,99.40840006404123
971,16,310419.0,201435,99.02665239888157
972,17,310419.0,201436,98.64379467137631
973,18,310419.0,201437,97.42816426184898
974,19,310419.0,201438,96.88518747843405
975,20,310419.0,201439,99.4113616748995
976,21,310419.0,201440,99.64167585928156
977,10,310419.0,201441,99.2584086337018
978,11,310419.0,201442,99.12129595659094
979,0,310419.0,201443,98.21948403825147
980,1,310419.0,201444,97.67544381995282
981,22,310419.0,201445,97.66284260653268
982,23,310419.0,201446,97.73725856074745
983,24,310419.0,201447,98.39795486400503
984,25,310419.0,201448,98.59837199827942
985,26,310419.0,201449,98.00251404092083
986,27,310419.0,201450,97.16252251988634
987,28,310419.0,201451,96.73660448654996
988,29,310419.0,201452,96.93096998644737
989,30,310419.0,201501,97.68557102680816
990,0,310421.0,201423,100.0
991,1,310421.0,201424,99.75557734940406
992,2,310421.0,201425,99.22554829663912
993,3,310421.0,201426,99.17861599576956
994,4,310421.0,201427,98.68454410264509
995,5,310421.0,201428,98.11424780629066
996,6,310421.0,201429,98.15974260145688
997,7,310421.0,201430,101.70358045826826
998,8,310421.0,201431,101.48201256260883
999,9,310421.0,201432,100.19947179951303
1000,10,310421.0,201433,100.69614811275383
1001,11,310421.0,201434,99.50017368335773
1002,12,310421.0,201435,98.47549343447977
1003,13,310421.0,201436,98.24826847529404
1004,14,310421.0,201437,96.96905679896149
1005,15,310421.0,201438,96.9779330365538
1006,16,310421.0,201439,99.9095530291594
1007,17,310421.0,201440,99.63039180048713
1008,18,310421.0,201441,99.24661915183974
1009,19,310421.0,201442,99.50561985922147
1010,20,310421.0,201443,98.79714152724343
1011,21,310421.0,201444,98.47160665544894
1012,22,310421.0,201445,98.5118195758979
1013,23,310421.0,201446,98.3830801350144
1014,24,310421.0,201447,98.33219831778597
1015,25,310421.0,201448,98.68488093979558
1016,26,310421.0,201449,97.9285056104172
1017,27,310421.0,201450,97.01151232804338
1018,28,310421.0,201451,96.03760301071425
1019,29,310421.0,201452,95.93721795773722
1020,30,310421.0,201501,97.20407202794156
1021,0,310427.0,201423,100.0
1022,1,310427.0,201424,100.41520514559876
1023,2,310427.0,201425,99.58194121740672
1024,3,310427.0,201426,99.65736338652569
1025,4,310427.0,201427,99.79346811989714
1026,5,310427.0,201428,98.73077347658821
1027,6,310427.0,201429,98.497715836568
1028,7,310427.0,201430,101.80138474019398
1029,8,310427.0,201431,101.72382410790335
1030,9,310427.0,201432,101.17782111039202
1031,10,310427.0,201433,100.98196504160484
1032,11,310427.0,201434,100.08399768027174
1033,12,310427.0,201435,100.75024650632429
1034,13,310427.0,201436,100.75587325069036
1035,14,310427.0,201437,100.11220042027912
1036,15,310427.0,201438,100.42636659026154
1037,16,310427.0,201439,101.75073505118566
1038,17,310427.0,201440,101.36173927308742
1039,18,310427.0,201441,101.32959232159735
1040,19,310427.0,201442,100.96196893946134
1041,20,310427.0,201443,100.556993130961
1042,21,310427.0,201444,100.12553595228135
1043,22,310427.0,201445,98.46804866546763
1044,23,310427.0,201446,98.07042125291142
1045,24,310427.0,201447,96.9036154965707
1046,25,310427.0,201448,97.43682599917793
1047,26,310427.0,201449,96.82281258287573
1048,27,310427.0,201450,96.29055888950145
1049,28,310427.0,201451,96.93259779243925
1050,29,310427.0,201452,96.86119315878278
1051,30,310427.0,201501,97.7526002230953
