,ons_item_number,period,unit
1475,211901.0,201627.0,100.527664016
1476,211901.0,201628.0,99.3016952338
1477,211901.0,201629.0,97.2053920999
1478,211901.0,201630.0,97.5972441285
1479,211901.0,201631.0,97.9400013144
1480,211901.0,201632.0,97.9400013144
1481,211901.0,201644.0,96.7506698203
1482,212006.0,201423.0,100.0
1483,212006.0,201424.0,100.762759701
1484,212006.0,201425.0,100.914595693
1485,212006.0,201426.0,100.995348853
1486,212006.0,201427.0,101.012764719
1487,212006.0,201428.0,100.102902593
1488,212006.0,201429.0,99.9630101093
1489,212006.0,201430.0,98.4487292732
1490,212006.0,201431.0,98.0319806075
1491,212006.0,201432.0,97.8218527644
1492,212006.0,201433.0,101.067818726
1493,212006.0,201434.0,101.630258994
1494,212006.0,201435.0,100.439948673
1495,212006.0,201436.0,100.235838034
1496,212006.0,201437.0,99.2484993297
1497,212006.0,201438.0,96.8767728008
1498,212006.0,201439.0,94.4163513199
1499,212006.0,201440.0,94.2939872626
1500,212006.0,201441.0,96.3598680284
1501,212006.0,201442.0,97.0682059269
1502,212006.0,201443.0,97.024191585
1503,212006.0,201444.0,98.0578593457
1504,212006.0,201445.0,98.509489509
1505,212006.0,201446.0,98.5205579649
1506,212006.0,201447.0,100.043751927
1507,212006.0,201448.0,100.703691478
1508,212006.0,201449.0,100.635960066
1509,212006.0,201450.0,93.5072817914
1510,212006.0,201451.0,93.5072817914
1511,212006.0,201452.0,93.5072817914
1512,212006.0,201501.0,93.5072817914
1513,212006.0,201502.0,93.2621086382
1514,212006.0,201503.0,93.2262836007
1515,212006.0,201504.0,92.8015701317
1516,212006.0,201505.0,93.1959560424
1517,212006.0,201506.0,93.1959560424
1518,212006.0,201507.0,92.7180441038
1519,212006.0,201508.0,92.6860123655
1520,212006.0,201509.0,92.7574627059
1521,212006.0,201510.0,92.6891751429
1522,212006.0,201511.0,92.8244545465
1523,212006.0,201512.0,92.8827866971
1524,212006.0,201513.0,92.8827866971
1525,212006.0,201514.0,92.8827866971
1526,212006.0,201515.0,92.7476648212
1527,212006.0,201516.0,92.8827866971
1528,212006.0,201517.0,92.7476648212
1529,212006.0,201518.0,91.4551503901
1530,212006.0,201519.0,91.0684786482
1531,212006.0,201520.0,91.292982718
1532,212006.0,201521.0,91.6586018982
1533,212006.0,201522.0,91.7022610926
1534,212006.0,201523.0,91.1492056241
1535,212006.0,201524.0,91.2231569465
1536,212006.0,201525.0,91.2763374981
1537,212006.0,201526.0,91.2763374981
1538,212006.0,201527.0,91.2763374981
1539,212006.0,201528.0,91.2763374981
1540,212006.0,201529.0,91.1941624337
1541,212006.0,201530.0,90.3764697916
1542,212006.0,201531.0,90.1956037128
1543,212006.0,201532.0,90.1956037128
1544,212006.0,201533.0,88.9676899416
1545,212006.0,201534.0,88.446571879
1546,212006.0,201535.0,88.446571879
1547,212006.0,201536.0,89.4418228921
1548,212006.0,201537.0,90.1956037128
1549,212006.0,201538.0,90.1956037128
1550,212006.0,201539.0,90.7902858417
1551,212006.0,201540.0,90.9999121538
1552,212006.0,201541.0,93.269377204
1553,212006.0,201542.0,93.269377204
1554,212006.0,201543.0,93.269377204
1555,212006.0,201545.0,80.8711626304
1556,212006.0,201546.0,80.8711626304
1557,212006.0,201547.0,80.8711626304
1558,212006.0,201548.0,80.8711626304
1559,212006.0,201549.0,80.8711626304
1560,212006.0,201550.0,80.8711626304
1561,212006.0,201551.0,80.8711626304
1562,212006.0,201552.0,80.8711626304
1563,212006.0,201601.0,80.8711626304
1564,212006.0,201602.0,80.8711626304
1565,212006.0,201603.0,80.8711626304
1566,212006.0,201604.0,80.8711626304
1567,212006.0,201605.0,80.8711626304
1568,212006.0,201606.0,80.8711626304
1569,212006.0,201607.0,80.8711626304
1570,212006.0,201608.0,80.8711626304
1571,212006.0,201609.0,80.8711626304
1572,212006.0,201610.0,80.8711626304
1573,212006.0,201611.0,80.8711626304
1574,212006.0,201612.0,80.8711626304
1575,212006.0,201619.0,80.8711626304
1576,212006.0,201620.0,80.8711626304
1577,212006.0,201621.0,80.8711626304
1578,212006.0,201622.0,80.8711626304
1579,212006.0,201623.0,80.8711626304
1580,212006.0,201624.0,80.8711626304
1581,212006.0,201625.0,80.8711626304
1582,212006.0,201626.0,80.8711626304
1583,212006.0,201627.0,80.8711626304
1584,212006.0,201628.0,80.8711626304
1585,212006.0,201629.0,80.8711626304
1586,212006.0,201630.0,80.8711626304
1587,212006.0,201631.0,80.8711626304
1588,212006.0,201632.0,80.8711626304
1589,212006.0,201644.0,80.8711626304
1590,212011.0,201423.0,100.0
1591,212011.0,201424.0,101.439565763
1592,212011.0,201425.0,101.189579813
1593,212011.0,201426.0,100.289119874
1594,212011.0,201427.0,99.9319497831
1595,212011.0,201428.0,99.9040578516
1596,212011.0,201429.0,100.495189336
1597,212011.0,201430.0,101.715110056
1598,212011.0,201431.0,101.220188731
1599,212011.0,201432.0,99.3836353917
1600,212011.0,201433.0,99.1750384449
1601,212011.0,201434.0,99.437068566
1602,212011.0,201435.0,98.7322796121
1603,212011.0,201436.0,98.8109187178
1604,212011.0,201437.0,100.301963686
1605,212011.0,201438.0,99.5868548351
1606,212011.0,201439.0,99.178291986
1607,212011.0,201440.0,98.4977405289
1608,212011.0,201441.0,98.0352757601
1609,212011.0,201442.0,98.2289914784
1610,212011.0,201443.0,98.2106309017
1611,212011.0,201444.0,96.712251379
1612,212011.0,201445.0,97.0348999906
1613,212011.0,201446.0,96.7861084331
1614,212011.0,201447.0,96.1431237199
1615,212011.0,201448.0,96.0432123273
1616,212011.0,201449.0,96.5936887489
1617,212011.0,201450.0,94.0715442556
1618,212011.0,201451.0,93.7577807281
1619,212011.0,201452.0,95.5421222347
1620,212011.0,201501.0,98.5183680809
1621,212011.0,201502.0,98.0175320266
1622,212011.0,201503.0,98.2536318895
1623,212011.0,201504.0,95.8220487387
1624,212011.0,201505.0,95.0136077466
1625,212011.0,201506.0,94.9353831132
1626,212011.0,201507.0,98.9109905052
1627,212011.0,201508.0,100.24195604
1628,212011.0,201509.0,100.325314678
1629,212011.0,201510.0,97.6464315469
1630,212011.0,201511.0,96.6048302076
1631,212011.0,201512.0,97.1137553309
1632,212011.0,201513.0,96.671713062
1633,212011.0,201514.0,95.9245769702
1634,212011.0,201515.0,96.0025962416
1635,212011.0,201516.0,96.3250849915
1636,212011.0,201517.0,98.8585115711
1637,212011.0,201518.0,99.6623876164
1638,212011.0,201519.0,101.691869136
1639,212011.0,201520.0,102.756109325
1640,212011.0,201521.0,102.251880296
1641,212011.0,201522.0,97.8804755149
1642,212011.0,201523.0,96.5496171052
1643,212011.0,201524.0,95.6144937112
1644,212011.0,201525.0,98.4038248436
1645,212011.0,201526.0,100.085656755
1646,212011.0,201527.0,99.180491929
1647,212011.0,201528.0,97.4943062923
1648,212011.0,201529.0,95.9570872794
1649,212011.0,201530.0,97.3098902354
1650,212011.0,201531.0,99.2459261242
1651,212011.0,201532.0,101.213002024
1652,212011.0,201533.0,101.789476331
1653,212011.0,201534.0,100.206818911
1654,212011.0,201535.0,98.1274861924
1655,212011.0,201536.0,98.3268650485
1656,212011.0,201537.0,96.8713497109
1657,212011.0,201538.0,93.8629312643
1658,212011.0,201539.0,94.2811868589
1659,212011.0,201540.0,99.648059908
1660,212011.0,201541.0,104.264331524
1661,212011.0,201542.0,101.408430763
1662,212011.0,201543.0,101.837608611
1663,212011.0,201545.0,98.9213472671
1664,212011.0,201546.0,100.618709478
1665,212011.0,201547.0,99.9224357638
1666,212011.0,201548.0,102.156297098
1667,212011.0,201549.0,100.04358519
1668,212011.0,201550.0,97.4855056557
1669,212011.0,201551.0,97.498702163
1670,212011.0,201552.0,100.834617073
1671,212011.0,201601.0,99.1272224083
1672,212011.0,201602.0,99.6598555914
1673,212011.0,201603.0,98.9282006882
1674,212011.0,201604.0,99.2723619217
1675,212011.0,201605.0,104.127076285
1676,212011.0,201606.0,105.04285888
1677,212011.0,201607.0,104.03701214
1678,212011.0,201608.0,98.8687663295
1679,212011.0,201609.0,104.703538234
1680,212011.0,201610.0,104.272553784
1681,212011.0,201611.0,98.6497484523
1682,212011.0,201612.0,97.0765157123
1683,212011.0,201613.0,98.0865499434
1684,212011.0,201614.0,96.863491658
1685,212011.0,201615.0,96.5992687899
1686,212011.0,201616.0,95.6782160025
1687,212011.0,201617.0,100.227120578
1688,212011.0,201618.0,102.268475572
1689,212011.0,201619.0,102.268475572
1690,212011.0,201620.0,99.4575699855
1691,212011.0,201621.0,98.9762285839
1692,212011.0,201622.0,93.1199936957
1693,212011.0,201623.0,92.4310799131
1694,212011.0,201624.0,92.692886439
1695,212011.0,201625.0,92.692886439
1696,212011.0,201626.0,92.692886439
1697,212011.0,201627.0,95.1092715142
1698,212011.0,201628.0,100.852713296
1699,212011.0,201629.0,92.6105743919
1700,212011.0,201630.0,93.0137339048
1701,212011.0,201631.0,93.6503280998
1702,212011.0,201632.0,93.6503280998
1703,212011.0,201644.0,91.5272553318
1704,212016.0,201423.0,100.0
1705,212016.0,201424.0,101.875175939
1706,212016.0,201425.0,102.131852809
1707,212016.0,201426.0,100.27286
1708,212016.0,201427.0,100.269169428
1709,212016.0,201428.0,98.7881726367
1710,212016.0,201429.0,99.9477834942
1711,212016.0,201430.0,98.9543290951
1712,212016.0,201431.0,98.74761994
1713,212016.0,201432.0,97.7251528667
1714,212016.0,201433.0,99.9355205584
1715,212016.0,201434.0,100.437057907
1716,212016.0,201435.0,100.511337051
1717,212016.0,201436.0,101.143196855
1718,212016.0,201437.0,100.590082808
1719,212016.0,201438.0,97.2937013169
1720,212016.0,201439.0,95.0570527708
1721,212016.0,201440.0,94.3101913486
1722,212016.0,201441.0,97.0242900852
1723,212016.0,201442.0,97.696758236
1724,212016.0,201443.0,97.5333650522
1725,212016.0,201444.0,96.5105544239
1726,212016.0,201445.0,95.3364739469
1727,212016.0,201446.0,95.3172239864
1728,212016.0,201447.0,98.4829257496
1729,212016.0,201448.0,99.6027815091
1730,212016.0,201449.0,99.5918557928
1731,212016.0,201450.0,97.6686601253
1732,212016.0,201451.0,96.7825707322
1733,212016.0,201452.0,96.7945938559
1734,212016.0,201501.0,96.9215313579
1735,212016.0,201502.0,96.1210047434
1736,212016.0,201503.0,95.2988967986
1737,212016.0,201504.0,94.9326227968
1738,212016.0,201505.0,94.5763163087
1739,212016.0,201506.0,94.5630531397
1740,212016.0,201507.0,95.4014548285
1741,212016.0,201508.0,95.8961529835
1742,212016.0,201509.0,95.8961529835
1743,212016.0,201510.0,92.6053230907
1744,212016.0,201511.0,91.8762528733
1745,212016.0,201512.0,90.7161298635
1746,212016.0,201513.0,92.3938658627
1747,212016.0,201514.0,92.8646689215
1748,212016.0,201515.0,94.4561077579
1749,212016.0,201516.0,95.0765392656
1750,212016.0,201517.0,95.073735188
1751,212016.0,201518.0,92.7994574072
1752,212016.0,201519.0,92.3176177241
1753,212016.0,201520.0,94.2950103718
1754,212016.0,201521.0,94.1304838666
1755,212016.0,201522.0,94.1465542191
1756,212016.0,201523.0,94.3498726846
1757,212016.0,201524.0,93.7265966353
1758,212016.0,201525.0,93.4366143868
1759,212016.0,201526.0,91.9397485316
1760,212016.0,201527.0,96.2464405161
1761,212016.0,201528.0,95.7464896667
1762,212016.0,201529.0,95.7901804233
1763,212016.0,201530.0,93.9218564937
1764,212016.0,201531.0,92.8271853393
1765,212016.0,201532.0,92.9380337556
1766,212016.0,201533.0,91.197025127
1767,212016.0,201534.0,90.9410003825
1768,212016.0,201535.0,93.7187246387
1769,212016.0,201536.0,91.3004623843
1770,212016.0,201537.0,90.6097208949
1771,212016.0,201538.0,90.9202650332
1772,212016.0,201539.0,90.5389715825
1773,212016.0,201540.0,92.3576251325
1774,212016.0,201541.0,91.7025697736
1775,212016.0,201542.0,92.096201495
1776,212016.0,201543.0,92.1616140511
1777,212016.0,201545.0,93.9058761654
1778,212016.0,201546.0,93.4636039892
1779,212016.0,201547.0,92.0957157731
1780,212016.0,201548.0,90.6340137872
1781,212016.0,201549.0,90.9632056283
1782,212016.0,201550.0,91.8409710068
1783,212016.0,201551.0,92.2362318002
1784,212016.0,201552.0,92.2362318002
1785,212016.0,201601.0,95.0051688562
1786,212016.0,201602.0,93.4044446037
1787,212016.0,201603.0,92.6131435078
1788,212016.0,201604.0,91.8355186034
1789,212016.0,201605.0,92.5306200238
1790,212016.0,201606.0,93.6871329307
1791,212016.0,201607.0,93.4390554277
1792,212016.0,201608.0,90.0682703756
1793,212016.0,201609.0,88.6943600044
1794,212016.0,201610.0,88.5156164984
1795,212016.0,201611.0,91.9520427385
1796,212016.0,201612.0,90.6829083791
1797,212016.0,201613.0,88.1785548067
1798,212016.0,201614.0,85.4089145792
1799,212016.0,201615.0,85.154048528
1800,212016.0,201616.0,88.2433185543
1801,212016.0,201617.0,90.4391426624
1802,212016.0,201618.0,90.7016125528
1803,212016.0,201619.0,89.5037218586
1804,212016.0,201620.0,88.6156974951
1805,212016.0,201621.0,91.0922081211
1806,212016.0,201622.0,94.4360481577
1807,212016.0,201623.0,95.0051688562
1808,212016.0,201624.0,95.0051688562
1809,212016.0,201625.0,90.0129052222
1810,212016.0,201626.0,88.0902407677
1811,212016.0,201627.0,88.0902407677
1812,212016.0,201628.0,93.4230466098
1813,212016.0,201629.0,95.0051688562
1814,212016.0,201630.0,95.0051688562
1815,212016.0,201631.0,88.7564393356
1816,212016.0,201632.0,87.8012835758
1817,212016.0,201644.0,87.7341635452
1818,212017.0,201424.0,100.0
1819,212017.0,201425.0,100.0
1820,212017.0,201426.0,100.0
1821,212017.0,201427.0,100.0
1822,212017.0,201428.0,100.0
1823,212017.0,201429.0,100.0
1824,212017.0,201430.0,100.0
1825,212017.0,201431.0,100.0
1826,212017.0,201432.0,100.0
1827,212017.0,201433.0,100.0
1828,212017.0,201434.0,100.0
1829,212017.0,201435.0,100.0
1830,212017.0,201436.0,100.0
1831,212017.0,201437.0,100.0
1832,212017.0,201438.0,100.0
1833,212017.0,201439.0,100.0
1834,212017.0,201440.0,100.0
1835,212017.0,201441.0,100.0
1836,212017.0,201442.0,100.0
1837,212017.0,201443.0,100.0
1838,212017.0,201444.0,100.0
1839,212017.0,201445.0,100.0
1840,212017.0,201446.0,100.0
1841,212017.0,201447.0,100.0
1842,212017.0,201448.0,100.0
1843,212017.0,201449.0,100.0
1844,212017.0,201450.0,100.0
1845,212017.0,201451.0,100.0
1846,212017.0,201452.0,100.0
1847,212017.0,201501.0,100.0
1848,212017.0,201502.0,99.7707719564
1849,212017.0,201503.0,99.8735253192
1850,212017.0,201504.0,97.4167537925
1851,212017.0,201505.0,96.6173260566
1852,212017.0,201506.0,96.6173260566
1853,212017.0,201507.0,99.0896792629
1854,212017.0,201508.0,99.8949105123
1855,212017.0,201509.0,99.8925590269
1856,212017.0,201510.0,98.636584335
1857,212017.0,201511.0,95.8191657585
1858,212017.0,201512.0,95.2381567677
1859,212017.0,201513.0,93.9016663367
1860,212017.0,201514.0,95.0790303179
1861,212017.0,201515.0,97.8497961081
1862,212017.0,201516.0,96.7210993429
1863,212017.0,201517.0,95.8834596655
1864,212017.0,201518.0,93.8742138002
1865,212017.0,201519.0,98.1486996344
1866,212017.0,201520.0,102.028182559
1867,212017.0,201521.0,99.9039186316
1868,212017.0,201522.0,92.3729153804
1869,212017.0,201523.0,93.1825604349
1870,212017.0,201524.0,93.5993565103
1871,212017.0,201525.0,97.0282219149
1872,212017.0,201526.0,88.0784943738
1873,212017.0,201527.0,89.0267729278
1874,212017.0,201528.0,97.9890470513
1875,212017.0,201529.0,99.9812908229
1876,212017.0,201530.0,100.464396784
1877,212017.0,201531.0,99.7897466412
1878,212017.0,201532.0,99.4488678295
1879,212017.0,201533.0,99.9799798302
1880,212017.0,201534.0,97.0179104548
1881,212017.0,201535.0,97.4535058637
1882,212017.0,201536.0,97.7288745237
1883,212017.0,201537.0,97.7744977741
1884,212017.0,201538.0,96.4065350202
1885,212017.0,201539.0,95.3190210585
1886,212017.0,201540.0,91.9596634772
1887,212017.0,201541.0,91.4734502838
1888,212017.0,201542.0,92.0330838019
1889,212017.0,201543.0,90.2996965735
1890,212017.0,201545.0,95.9286166395
1891,212017.0,201546.0,97.9928171708
1892,212017.0,201547.0,99.3404859781
1893,212017.0,201548.0,100.24531529
1894,212017.0,201549.0,90.1727862337
1895,212017.0,201550.0,87.5999400489
1896,212017.0,201551.0,92.8080797471
1897,212017.0,201552.0,96.548999582
1898,212017.0,201601.0,92.4078678441
1899,212017.0,201602.0,94.8778237922
1900,212017.0,201603.0,91.2522915641
1901,212017.0,201604.0,89.2939532675
1902,212017.0,201605.0,94.6713133972
1903,212017.0,201606.0,96.3171715122
1904,212017.0,201607.0,96.1966949249
1905,212017.0,201608.0,90.1967241678
1906,212017.0,201609.0,97.4379173688
1907,212017.0,201610.0,93.4236069867
1908,212017.0,201611.0,88.8913803601
1909,212017.0,201612.0,94.5330925991
1910,212017.0,201613.0,96.3202826327
1911,212017.0,201614.0,95.6904769872
1912,212017.0,201615.0,94.9055385244
1913,212017.0,201616.0,87.2401424122
1914,212017.0,201617.0,81.7937123683
1915,212017.0,201618.0,83.103465407
1916,212017.0,201619.0,86.1735215767
1917,212017.0,201620.0,91.3113352815
1918,212017.0,201621.0,94.0077300453
1919,212017.0,201622.0,86.3901350441
1920,212017.0,201623.0,86.0202673729
1921,212017.0,201624.0,86.5287607384
1922,212017.0,201625.0,90.3446619549
1923,212017.0,201626.0,87.9069854769
1924,212017.0,201627.0,87.9069854769
1925,212017.0,201628.0,95.1548107325
1926,212017.0,201629.0,94.7070512614
1927,212017.0,201630.0,95.8627136783
1928,212017.0,201631.0,96.7387055313
1929,212017.0,201632.0,96.7387055313
1930,212017.0,201644.0,87.0523284135
1931,212319.0,201424.0,100.0
1932,212319.0,201425.0,100.0
1933,212319.0,201426.0,100.0
1934,212319.0,201427.0,100.0
1935,212319.0,201428.0,100.0
1936,212319.0,201429.0,100.0
1937,212319.0,201430.0,100.0
1938,212319.0,201431.0,100.0
1939,212319.0,201432.0,100.0
1940,212319.0,201433.0,100.0
1941,212319.0,201434.0,100.0
1942,212319.0,201435.0,100.0
1943,212319.0,201436.0,100.0
1944,212319.0,201437.0,100.0
1945,212319.0,201438.0,100.0
1946,212319.0,201439.0,100.0
1947,212319.0,201440.0,100.0
1948,212319.0,201441.0,100.0
1949,212319.0,201442.0,100.0
1950,212319.0,201443.0,100.0
1951,212319.0,201444.0,100.0
1952,212319.0,201445.0,100.0
1953,212319.0,201446.0,100.0
1954,212319.0,201447.0,100.0
1955,212319.0,201448.0,100.0
1956,212319.0,201449.0,100.0
1957,212319.0,201450.0,100.0
1958,212319.0,201451.0,100.0
1959,212319.0,201452.0,100.0
1960,212319.0,201501.0,100.0
1961,212319.0,201502.0,100.0
1962,212319.0,201503.0,100.0
1963,212319.0,201504.0,100.0
1964,212319.0,201505.0,100.0
1965,212319.0,201506.0,100.0
1966,212319.0,201507.0,100.0
1967,212319.0,201508.0,100.0
1968,212319.0,201509.0,100.0
1969,212319.0,201510.0,100.0
1970,212319.0,201511.0,100.0
1971,212319.0,201512.0,100.0
1972,212319.0,201513.0,100.0
1973,212319.0,201514.0,100.0
1974,212319.0,201515.0,100.0
1975,212319.0,201516.0,100.0
1976,212319.0,201517.0,100.0
1977,212319.0,201518.0,100.0
1978,212319.0,201519.0,100.0
1979,212319.0,201520.0,100.0
1980,212319.0,201521.0,102.486317461
1981,212319.0,201522.0,103.117496455
1982,212319.0,201523.0,102.486317461
1983,212319.0,201524.0,102.486317461
1984,212319.0,201525.0,102.486317461
1985,212319.0,201526.0,102.486317461
1986,212319.0,201527.0,100.0
1987,212319.0,201528.0,103.854673101
1988,212319.0,201529.0,103.854673101
1989,212319.0,201530.0,103.072031164
1990,212319.0,201531.0,100.0
1991,212319.0,201532.0,100.0
1992,212319.0,201533.0,90.2577776069
1993,212319.0,201534.0,95.7022143958
1994,212319.0,201535.0,100.0
1995,212319.0,201536.0,100.0
1996,212319.0,201537.0,100.0
1997,212319.0,201538.0,102.067679276
1998,212319.0,201539.0,102.067679276
1999,212319.0,201540.0,102.067679276
2000,212319.0,201541.0,100.0
2001,212319.0,201542.0,100.0
2002,212319.0,201543.0,100.0
2003,212319.0,201545.0,102.067679276
2004,212319.0,201546.0,102.067679276
2005,212319.0,201547.0,102.067679276
2006,212319.0,201548.0,102.067679276
2007,212319.0,201549.0,102.067679276
2008,212319.0,201550.0,102.067679276
2009,212319.0,201551.0,102.067679276
2010,212319.0,201552.0,97.1064145885
2011,212319.0,201601.0,89.1400737887
2012,212319.0,201602.0,89.1400737887
2013,212319.0,201603.0,89.1400737887
2014,212319.0,201604.0,99.2036257354
2015,212319.0,201605.0,100.130658397
2016,212319.0,201606.0,100.130658397
2017,212319.0,201607.0,100.130658397
2018,212319.0,201608.0,100.130658397
2019,212319.0,201609.0,89.1400737887
2020,212319.0,201610.0,89.1400737887
2021,212319.0,201611.0,84.5277242617
2022,212319.0,201612.0,82.750314225
2023,212319.0,201613.0,71.3120590309
2024,212319.0,201614.0,71.3120590309
2025,212319.0,201615.0,82.750314225
2026,212319.0,201616.0,89.1400737887
2027,212319.0,201619.0,89.1400737887
2028,212319.0,201620.0,89.1400737887
2029,212319.0,201621.0,89.1400737887
2030,212319.0,201622.0,89.1400737887
2031,212319.0,201623.0,89.1400737887
2032,212319.0,201624.0,89.1400737887
2033,212319.0,201625.0,89.1400737887
2034,212319.0,201626.0,89.1400737887
2035,212319.0,201627.0,89.1400737887
2036,212319.0,201628.0,89.1400737887
2037,212319.0,201629.0,89.1400737887
2038,212319.0,201630.0,89.1400737887
2039,212319.0,201631.0,89.1400737887
2040,212319.0,201632.0,89.1400737887
2041,212319.0,201644.0,89.1400737887
2042,212360.0,201423.0,100.0
2043,212360.0,201424.0,100.579941212
2044,212360.0,201425.0,96.6598113112
2045,212360.0,201426.0,94.9252665475
2046,212360.0,201427.0,98.7184364648
2047,212360.0,201428.0,96.7387233423
2048,212360.0,201429.0,95.1100254
2049,212360.0,201430.0,94.7803604227
2050,212360.0,201431.0,95.8409016721
2051,212360.0,201432.0,96.2975782253
2052,212360.0,201433.0,98.2809144392
2053,212360.0,201434.0,98.2809144392
2054,212360.0,201435.0,97.2336214398
2055,212360.0,201436.0,96.8439739138
2056,212360.0,201437.0,97.2542626241
2057,212360.0,201438.0,97.3237702101
2058,212360.0,201439.0,97.7992590952
2059,212360.0,201440.0,97.6223915973
2060,212360.0,201441.0,97.9017636343
2061,212360.0,201442.0,97.8684957717
2062,212360.0,201443.0,95.16395473
2063,212360.0,201444.0,94.8750249414
2064,212360.0,201445.0,93.1927796065
2065,212360.0,201446.0,93.4381617193
2066,212360.0,201447.0,95.5928680547
2067,212360.0,201448.0,94.5688629594
2068,212360.0,201449.0,93.468756999
2069,212360.0,201450.0,93.0277498554
2070,212360.0,201451.0,91.8307799991
2071,212360.0,201452.0,92.0188564412
2072,212360.0,201501.0,92.4638411711
2073,212360.0,201502.0,93.1901932034
2074,212360.0,201503.0,92.6995109227
2075,212360.0,201504.0,91.9115182815
2076,212360.0,201505.0,91.5071536431
2077,212360.0,201506.0,91.9660847716
2078,212360.0,201507.0,94.2959950458
2079,212360.0,201508.0,95.2568614128
2080,212360.0,201509.0,95.1444920547
2081,212360.0,201510.0,92.7672286662
2082,212360.0,201511.0,92.3815978781
2083,212360.0,201512.0,94.4302492108
2084,212360.0,201513.0,95.310343603
2085,212360.0,201514.0,93.5961495792
2086,212360.0,201515.0,92.4606865157
2087,212360.0,201516.0,94.5418280592
2088,212360.0,201517.0,95.2915398143
2089,212360.0,201518.0,95.4218843868
2090,212360.0,201519.0,94.3837935509
2091,212360.0,201520.0,93.8574814374
2092,212360.0,201521.0,93.8029390569
2093,212360.0,201522.0,94.7241375476
2094,212360.0,201523.0,94.989601983
2095,212360.0,201524.0,95.5752942188
2096,212360.0,201525.0,96.6662380053
2097,212360.0,201526.0,97.9273081787
2098,212360.0,201527.0,98.135744141
2099,212360.0,201528.0,95.0097619825
2100,212360.0,201529.0,95.3051520485
2101,212360.0,201530.0,96.9034099757
2102,212360.0,201531.0,97.4525423521
2103,212360.0,201532.0,97.533537655
2104,212360.0,201533.0,96.2275287285
2105,212360.0,201534.0,96.0286686467
2106,212360.0,201535.0,95.7447237753
2107,212360.0,201536.0,92.7638365739
2108,212360.0,201537.0,92.4993566315
2109,212360.0,201538.0,94.0632684404
2110,212360.0,201539.0,94.3264791277
2111,212360.0,201540.0,92.7638365739
2112,212360.0,201541.0,97.6951021601
2113,212360.0,201542.0,97.5120802644
2114,212360.0,201543.0,99.588376273
2115,212360.0,201545.0,91.0868183472
2116,212360.0,201546.0,90.4597437179
2117,212360.0,201547.0,91.6298368443
2118,212360.0,201548.0,94.7922228902
2119,212360.0,201549.0,94.7080654555
2120,212360.0,201550.0,94.7922228902
2121,212360.0,201551.0,89.6655348034
2122,212360.0,201552.0,89.6655348034
2123,212360.0,201601.0,93.0578790288
2124,212360.0,201602.0,92.0131977848
2125,212360.0,201603.0,92.0131977848
2126,212360.0,201604.0,93.2119617119
2127,212360.0,201605.0,92.9371531674
2128,212360.0,201606.0,91.953857196
2129,212360.0,201607.0,92.5502468403
2130,212360.0,201608.0,92.8801975519
2131,212360.0,201609.0,92.7666357186
2132,212360.0,201610.0,91.5567090883
2133,212360.0,201611.0,91.191683567
2134,212360.0,201612.0,91.3766064752
2135,212360.0,201613.0,91.3766064752
2136,212360.0,201614.0,91.3766064752
2137,212360.0,201615.0,91.3766064752
2138,212360.0,201616.0,91.3766064752
2139,212360.0,201617.0,91.3766064752
2140,212360.0,201618.0,89.1654873911
2141,212360.0,201619.0,84.7089216847
2142,212360.0,201620.0,89.725709398
2143,212360.0,201621.0,93.0578790288
2144,212360.0,201622.0,93.0578790288
2145,212360.0,201623.0,93.0578790288
2146,212360.0,201624.0,93.0578790288
2147,212360.0,201625.0,89.725709398
2148,212360.0,201626.0,89.725709398
2149,212360.0,201627.0,89.725709398
2150,212360.0,201628.0,89.725709398
2151,212360.0,201629.0,89.725709398
2152,212360.0,201630.0,89.725709398
2153,212360.0,201631.0,89.725709398
2154,212360.0,201632.0,89.725709398
2155,212360.0,201644.0,88.7749926383
2156,212515.0,201423.0,100.0
2157,212515.0,201424.0,100.280639377
2158,212515.0,201425.0,99.8248201958
2159,212515.0,201426.0,99.6961789493
2160,212515.0,201427.0,100.618234281
2161,212515.0,201428.0,100.265211099
2162,212515.0,201429.0,99.9375297937
2163,212515.0,201430.0,100.044084818
2164,212515.0,201431.0,101.063699018
2165,212515.0,201432.0,101.426344084
2166,212515.0,201433.0,100.830413798
2167,212515.0,201434.0,100.633832312
2168,212515.0,201435.0,101.00273997
2169,212515.0,201436.0,101.196067662
2170,212515.0,201437.0,101.095906291
2171,212515.0,201438.0,100.860998536
2172,212515.0,201439.0,100.822648794
2173,212515.0,201440.0,100.822648794
2174,212515.0,201441.0,99.7962184475
2175,212515.0,201442.0,99.6245545941
2176,212515.0,201443.0,99.7852150662
2177,212515.0,201444.0,99.825932294
2178,212515.0,201445.0,97.9932287238
2179,212515.0,201446.0,97.9932287238
2180,212515.0,201447.0,98.1002251465
2181,212515.0,201448.0,97.3558934868
2182,212515.0,201449.0,96.1149163593
2183,212515.0,201450.0,94.6033264535
2184,212515.0,201451.0,96.0323869392
2185,212515.0,201452.0,95.8854397522
2186,212515.0,201501.0,97.5479339317
2187,212515.0,201502.0,94.4934000117
2188,212515.0,201503.0,93.7294786759
2189,212515.0,201504.0,93.7018364803
2190,212515.0,201505.0,99.5529304509
2191,212515.0,201506.0,101.483881197
2192,212515.0,201507.0,100.960165086
2193,212515.0,201508.0,101.018035452
2194,212515.0,201509.0,100.904193071
