,month,Chainedaverage,level
301,201545.0,88.4406072054,210204.0
302,201546.0,88.4137092911,210204.0
303,201547.0,87.5883008063,210204.0
304,201548.0,87.2813971566,210204.0
305,201549.0,86.5474230425,210204.0
306,201550.0,86.1611735198,210204.0
307,201551.0,86.0760551602,210204.0
308,201552.0,86.0760551602,210204.0
309,201601.0,85.8832817805,210204.0
310,201602.0,84.9333553911,210204.0
311,201603.0,83.8208865212,210204.0
312,201604.0,84.029892276,210204.0
313,201605.0,86.2250489888,210204.0
314,201606.0,92.2109454732,210204.0
315,201607.0,93.5914981519,210204.0
316,201608.0,92.8385963839,210204.0
317,201609.0,92.8715269474,210204.0
318,201610.0,91.3852949106,210204.0
319,201611.0,87.4688596905,210204.0
320,201612.0,88.5576210107,210204.0
321,201613.0,89.4204069654,210204.0
322,201614.0,89.7850780977,210204.0
323,201615.0,89.7182890568,210204.0
324,201616.0,87.0994089816,210204.0
325,201617.0,86.5317113199,210204.0
326,201618.0,89.6290486921,210204.0
327,201619.0,91.5719727152,210204.0
328,201620.0,91.7279168258,210204.0
329,201621.0,91.5463500914,210204.0
330,201622.0,91.480400755,210204.0
331,201623.0,89.1344128525,210204.0
332,201624.0,88.7670441335,210204.0
333,201625.0,88.7827805126,210204.0
334,201626.0,89.3420955012,210204.0
335,201627.0,88.8699157694,210204.0
336,201628.0,88.4995268988,210204.0
337,201629.0,87.2920506869,210204.0
338,201630.0,87.7112617215,210204.0
339,201631.0,87.9358847976,210204.0
340,201632.0,87.7732313319,210204.0
341,201644.0,87.6089890303,210204.0
342,201423.0,100.0,210213.0
343,201424.0,99.4062128145,210213.0
344,201425.0,98.1738274457,210213.0
345,201426.0,96.9532702461,210213.0
346,201427.0,96.9575742575,210213.0
347,201428.0,99.5104908066,210213.0
348,201429.0,99.8916340769,210213.0
349,201430.0,99.3982301539,210213.0
350,201431.0,99.8014998109,210213.0
351,201432.0,99.5672904978,210213.0
352,201433.0,98.0252617753,210213.0
353,201434.0,98.9303094699,210213.0
354,201435.0,97.9400379938,210213.0
355,201436.0,98.7424371662,210213.0
356,201437.0,100.999252235,210213.0
357,201438.0,100.540737155,210213.0
358,201439.0,100.276225167,210213.0
359,201440.0,100.408342038,210213.0
360,201441.0,98.9119588966,210213.0
361,201442.0,98.8351724886,210213.0
362,201443.0,99.936932868,210213.0
363,201444.0,101.060132525,210213.0
364,201445.0,101.549167937,210213.0
365,201446.0,102.19694749,210213.0
366,201447.0,100.742972031,210213.0
367,201448.0,100.854517086,210213.0
368,201449.0,100.409568286,210213.0
369,201450.0,99.6031816981,210213.0
370,201451.0,100.375769976,210213.0
371,201452.0,102.058161562,210213.0
372,201501.0,102.253304103,210213.0
373,201502.0,102.507967126,210213.0
374,201503.0,101.575812852,210213.0
375,201504.0,99.6921457482,210213.0
376,201505.0,99.2045025606,210213.0
377,201506.0,99.6564536302,210213.0
378,201507.0,99.3224462517,210213.0
379,201508.0,98.5239525091,210213.0
380,201509.0,98.518356609,210213.0
381,201510.0,97.838282216,210213.0
382,201511.0,98.7677300396,210213.0
383,201512.0,97.1769982384,210213.0
384,201513.0,98.6409836655,210213.0
