,GEKS,ons_item_no,i,period
1215,93.1371351461,211807.0,75.0,201547.0
1216,93.1281495784,211807.0,76.0,201548.0
1217,93.422175534,211807.0,77.0,201549.0
1218,95.3555849505,211807.0,78.0,201550.0
1219,95.7047648583,211807.0,79.0,201551.0
1220,93.3110366838,211807.0,80.0,201552.0
1221,90.6308130475,211807.0,81.0,201601.0
1222,89.8617301987,211807.0,82.0,201602.0
1223,86.841742522,211807.0,83.0,201603.0
1224,88.9722334549,211807.0,84.0,201604.0
1225,92.8892512149,211807.0,85.0,201605.0
1226,94.0448035785,211807.0,86.0,201606.0
1227,94.303942024,211807.0,87.0,201607.0
1228,90.6018858573,211807.0,88.0,201608.0
1229,89.7540354275,211807.0,89.0,201609.0
1230,90.1730560295,211807.0,90.0,201610.0
1231,92.1133340525,211807.0,91.0,201611.0
1232,91.7377424143,211807.0,92.0,201612.0
1233,88.6257764335,211807.0,93.0,201613.0
1234,90.3875384166,211807.0,94.0,201614.0
1235,90.5559261168,211807.0,95.0,201615.0
1236,89.3066448232,211807.0,96.0,201616.0
1237,86.9610791013,211807.0,97.0,201617.0
1238,86.6431834663,211807.0,98.0,201618.0
1239,86.9138597769,211807.0,99.0,201619.0
1240,88.0978452937,211807.0,100.0,201620.0
1241,88.1439377764,211807.0,101.0,201621.0
1242,91.647692526,211807.0,102.0,201622.0
1243,93.6852052092,211807.0,103.0,201623.0
1244,93.8171099114,211807.0,104.0,201624.0
1245,92.8610340635,211807.0,105.0,201625.0
1246,92.1688547031,211807.0,106.0,201626.0
1247,92.2807058428,211807.0,107.0,201627.0
1248,92.7285972808,211807.0,108.0,201628.0
1249,92.8933861047,211807.0,109.0,201629.0
1250,92.9962993088,211807.0,110.0,201630.0
1251,95.2129293643,211807.0,111.0,201631.0
1252,95.856144327,211807.0,112.0,201632.0
1253,89.4118457654,211807.0,113.0,201644.0
1254,100.0,211814.0,0.0,201423.0
1255,100.0,211814.0,1.0,201424.0
1256,99.1752006014,211814.0,2.0,201425.0
1257,97.6500162794,211814.0,3.0,201426.0
1258,97.366589114,211814.0,4.0,201427.0
1259,99.3125380679,211814.0,5.0,201428.0
1260,100.986844464,211814.0,6.0,201429.0
1261,100.963290038,211814.0,7.0,201430.0
1262,101.008735153,211814.0,8.0,201431.0
1263,100.805922091,211814.0,9.0,201432.0
1264,100.750038065,211814.0,10.0,201433.0
1265,100.817752398,211814.0,11.0,201434.0
1266,100.878864869,211814.0,12.0,201435.0
1267,100.498641058,211814.0,13.0,201436.0
1268,99.05423617,211814.0,14.0,201437.0
1269,97.5946422117,211814.0,15.0,201438.0
1270,97.5012193017,211814.0,16.0,201439.0
1271,99.0491292586,211814.0,17.0,201440.0
1272,100.084528479,211814.0,18.0,201441.0
1273,99.998887409,211814.0,19.0,201442.0
1274,99.7465439351,211814.0,20.0,201443.0
1275,99.756355651,211814.0,21.0,201444.0
1276,99.7681020756,211814.0,22.0,201445.0
1277,99.7781561279,211814.0,23.0,201446.0
1278,100.030399595,211814.0,24.0,201447.0
1279,100.175149743,211814.0,25.0,201448.0
1280,100.19189473,211814.0,26.0,201449.0
1281,100.128483202,211814.0,27.0,201450.0
1282,99.9025040159,211814.0,28.0,201451.0
1283,99.9687250877,211814.0,29.0,201452.0
1284,100.02775201,211814.0,30.0,201501.0
1285,99.8387222657,211814.0,31.0,201502.0
1286,99.8921293021,211814.0,32.0,201503.0
1287,99.8860092192,211814.0,33.0,201504.0
1288,99.9456070123,211814.0,34.0,201505.0
1289,99.9193780009,211814.0,35.0,201506.0
1290,99.8673936986,211814.0,36.0,201507.0
1291,99.918171307,211814.0,37.0,201508.0
1292,100.074321743,211814.0,38.0,201509.0
1293,100.357710235,211814.0,39.0,201510.0
1294,100.351160848,211814.0,40.0,201511.0
1295,100.314586639,211814.0,41.0,201512.0
1296,100.338924364,211814.0,42.0,201513.0
1297,100.462513919,211814.0,43.0,201514.0
1298,100.568217616,211814.0,44.0,201515.0
1299,100.69835844,211814.0,45.0,201516.0
1300,100.774767196,211814.0,46.0,201517.0
1301,100.768092063,211814.0,47.0,201518.0
1302,100.793314652,211814.0,48.0,201519.0
1303,100.858193603,211814.0,49.0,201520.0
1304,101.046953871,211814.0,50.0,201521.0
1305,101.469110492,211814.0,51.0,201522.0
1306,101.345941786,211814.0,52.0,201523.0
1307,101.554637727,211814.0,53.0,201524.0
1308,101.456324167,211814.0,54.0,201525.0
1309,101.232135359,211814.0,55.0,201526.0
1310,99.456591908,211814.0,56.0,201527.0
1311,99.3761958391,211814.0,57.0,201528.0
1312,99.6844868997,211814.0,58.0,201529.0
1313,99.730849435,211814.0,59.0,201530.0
1314,99.4551973126,211814.0,60.0,201531.0
1315,99.3012617993,211814.0,61.0,201532.0
1316,98.3820830621,211814.0,62.0,201533.0
1317,96.7917505549,211814.0,63.0,201534.0
1318,96.6711603227,211814.0,64.0,201535.0
1319,96.5499615215,211814.0,65.0,201536.0
1320,97.7574519107,211814.0,66.0,201537.0
1321,98.7923515964,211814.0,67.0,201538.0
1322,98.6521094765,211814.0,68.0,201539.0
1323,96.8961406586,211814.0,69.0,201540.0
1324,96.8768881257,211814.0,70.0,201541.0
1325,97.4236787938,211814.0,71.0,201542.0
1326,98.6633566223,211814.0,72.0,201544.0
1327,99.3448721489,211814.0,73.0,201545.0
1328,99.3620853383,211814.0,74.0,201546.0
1329,99.6733408964,211814.0,75.0,201547.0
1330,99.3986433984,211814.0,76.0,201548.0
1331,99.7922008215,211814.0,77.0,201549.0
1332,99.9607686017,211814.0,78.0,201550.0
1333,100.02269376,211814.0,79.0,201551.0
1334,99.6830736283,211814.0,80.0,201552.0
1335,98.5133087393,211814.0,81.0,201601.0
1336,98.0336620603,211814.0,82.0,201602.0
1337,98.4674424425,211814.0,83.0,201603.0
1338,99.6234106534,211814.0,84.0,201604.0
1339,100.200734231,211814.0,85.0,201605.0
1340,100.198370311,211814.0,86.0,201606.0
1341,100.327847235,211814.0,87.0,201607.0
1342,100.04766394,211814.0,88.0,201608.0
1343,99.8621391892,211814.0,89.0,201609.0
1344,99.7206883798,211814.0,90.0,201610.0
1345,99.2968580766,211814.0,91.0,201611.0
1346,98.8681587234,211814.0,92.0,201612.0
1347,97.930591722,211814.0,93.0,201613.0
1348,95.8597677001,211814.0,94.0,201614.0
1349,95.5138719641,211814.0,95.0,201615.0
1350,96.7568465932,211814.0,96.0,201616.0
1351,99.210439598,211814.0,97.0,201617.0
1352,100.044515311,211814.0,98.0,201618.0
1353,94.9978680819,211814.0,99.0,201619.0
1354,88.0018282425,211814.0,100.0,201620.0
1355,87.6326330656,211814.0,101.0,201621.0
1356,90.3692362587,211814.0,102.0,201622.0
1357,91.8541141943,211814.0,103.0,201623.0
1358,92.0995825356,211814.0,104.0,201624.0
1359,90.7734612676,211814.0,105.0,201625.0
1360,89.860358129,211814.0,106.0,201626.0
1361,89.7302146712,211814.0,107.0,201627.0
1362,91.5958645037,211814.0,108.0,201628.0
1363,92.409275454,211814.0,109.0,201629.0
1364,92.4211402026,211814.0,110.0,201630.0
1365,91.0174728736,211814.0,111.0,201631.0
1366,93.2083755031,211814.0,112.0,201632.0
1367,88.858257181,211814.0,113.0,201644.0
1368,100.0,211901.0,0.0,201423.0
1369,100.08538717,211901.0,1.0,201424.0
1370,99.6247857406,211901.0,2.0,201425.0
1371,99.734994526,211901.0,3.0,201426.0
1372,101.00671614,211901.0,4.0,201427.0
1373,102.256944507,211901.0,5.0,201428.0
1374,100.985716637,211901.0,6.0,201429.0
1375,100.063387392,211901.0,7.0,201430.0
1376,98.9420851394,211901.0,8.0,201431.0
1377,99.0336658471,211901.0,9.0,201432.0
1378,100.643230877,211901.0,10.0,201433.0
1379,98.2861557665,211901.0,11.0,201434.0
1380,97.462562987,211901.0,12.0,201435.0
1381,97.9798697195,211901.0,13.0,201436.0
1382,99.0015654478,211901.0,14.0,201437.0
1383,100.074302056,211901.0,15.0,201438.0
1384,100.326877784,211901.0,16.0,201439.0
1385,100.518577775,211901.0,17.0,201440.0
1386,100.425528815,211901.0,18.0,201441.0
1387,100.322652333,211901.0,19.0,201442.0
1388,99.1234233498,211901.0,20.0,201443.0
1389,99.5712860602,211901.0,21.0,201444.0
1390,100.052593126,211901.0,22.0,201445.0
1391,99.2010434306,211901.0,23.0,201446.0
1392,98.8790812641,211901.0,24.0,201447.0
1393,97.0180602287,211901.0,25.0,201448.0
1394,93.976855809,211901.0,26.0,201449.0
1395,93.7825969164,211901.0,27.0,201450.0
1396,93.8444880788,211901.0,28.0,201451.0
1397,96.5777312672,211901.0,29.0,201452.0
1398,99.255935298,211901.0,30.0,201501.0
1399,98.5965743907,211901.0,31.0,201502.0
1400,99.0143248935,211901.0,32.0,201503.0
1401,99.2806702993,211901.0,33.0,201504.0
1402,99.919441645,211901.0,34.0,201505.0
1403,99.5112964876,211901.0,35.0,201506.0
1404,98.4880508824,211901.0,36.0,201507.0
1405,98.4570093467,211901.0,37.0,201508.0
1406,98.4212962537,211901.0,38.0,201509.0
1407,98.4136478415,211901.0,39.0,201510.0
1408,98.0535366674,211901.0,40.0,201511.0
1409,99.3602530134,211901.0,41.0,201512.0
1410,100.694875206,211901.0,42.0,201513.0
1411,101.675060785,211901.0,43.0,201514.0
1412,101.209051645,211901.0,44.0,201515.0
1413,101.068624368,211901.0,45.0,201516.0
1414,100.356085138,211901.0,46.0,201517.0
1415,98.7954431649,211901.0,47.0,201518.0
1416,96.6653721487,211901.0,48.0,201519.0
1417,98.400045591,211901.0,49.0,201520.0
1418,98.8970350622,211901.0,50.0,201521.0
1419,98.5102044648,211901.0,51.0,201522.0
1420,97.489390811,211901.0,52.0,201523.0
1421,98.7140161566,211901.0,53.0,201524.0
1422,100.052631987,211901.0,54.0,201525.0
1423,100.023906703,211901.0,55.0,201526.0
1424,98.3688409543,211901.0,56.0,201527.0
1425,97.7755405624,211901.0,57.0,201528.0
1426,97.6171014832,211901.0,58.0,201529.0
1427,97.2093327712,211901.0,59.0,201530.0
1428,96.6958454939,211901.0,60.0,201531.0
1429,96.9038989046,211901.0,61.0,201532.0
1430,96.6767306941,211901.0,62.0,201533.0
1431,96.7346603508,211901.0,63.0,201534.0
1432,97.2259629158,211901.0,64.0,201535.0
1433,97.7487560307,211901.0,65.0,201536.0
1434,97.1004097322,211901.0,66.0,201537.0
1435,96.1834779381,211901.0,67.0,201538.0
1436,95.5071490509,211901.0,68.0,201539.0
1437,95.6083601511,211901.0,69.0,201540.0
1438,95.7749214455,211901.0,70.0,201541.0
1439,95.9527335711,211901.0,71.0,201542.0
1440,96.2292070116,211901.0,72.0,201544.0
1441,95.433254965,211901.0,73.0,201545.0
1442,95.1761769981,211901.0,74.0,201546.0
1443,96.4829272274,211901.0,75.0,201547.0
1444,97.4255422883,211901.0,76.0,201548.0
1445,98.3156669855,211901.0,77.0,201549.0
1446,98.2715058865,211901.0,78.0,201550.0
1447,99.8143685038,211901.0,79.0,201551.0
1448,95.5538151278,211901.0,80.0,201552.0
1449,93.9994778783,211901.0,81.0,201601.0
1450,94.3688423192,211901.0,82.0,201602.0
1451,94.8431500871,211901.0,83.0,201603.0
1452,96.4989080663,211901.0,84.0,201604.0
1453,99.6899975075,211901.0,85.0,201605.0
1454,100.941355762,211901.0,86.0,201606.0
1455,101.146830216,211901.0,87.0,201607.0
1456,98.7385251714,211901.0,88.0,201608.0
1457,98.7523340607,211901.0,89.0,201609.0
1458,98.6649489026,211901.0,90.0,201610.0
1459,98.7026670711,211901.0,91.0,201611.0
1460,98.6159206797,211901.0,92.0,201612.0
1461,98.3205285921,211901.0,93.0,201613.0
1462,99.5899890807,211901.0,94.0,201614.0
1463,100.360119926,211901.0,95.0,201615.0
1464,100.375537024,211901.0,96.0,201616.0
1465,100.13223199,211901.0,97.0,201617.0
1466,99.9646634821,211901.0,98.0,201618.0
1467,100.384337033,211901.0,99.0,201619.0
1468,100.865347409,211901.0,100.0,201620.0
1469,101.147859385,211901.0,101.0,201621.0
1470,101.13335146,211901.0,102.0,201622.0
1471,99.1116234012,211901.0,103.0,201623.0
1472,98.7019765294,211901.0,104.0,201624.0
1473,98.7465557314,211901.0,105.0,201625.0
1474,100.340855602,211901.0,106.0,201626.0
1475,101.299304488,211901.0,107.0,201627.0
1476,99.8657056357,211901.0,108.0,201628.0
1477,98.354704391,211901.0,109.0,201629.0
1478,98.7105620494,211901.0,110.0,201630.0
1479,99.3088992093,211901.0,111.0,201631.0
1480,99.3341324261,211901.0,112.0,201632.0
1481,98.3141964516,211901.0,113.0,201644.0
1482,100.0,212006.0,0.0,201423.0
1483,100.205045585,212006.0,1.0,201424.0
1484,100.377925926,212006.0,2.0,201425.0
1485,100.395451262,212006.0,3.0,201426.0
1486,99.8721314848,212006.0,4.0,201427.0
1487,99.7277808548,212006.0,5.0,201428.0
1488,98.8954122908,212006.0,6.0,201429.0
1489,98.4461125572,212006.0,7.0,201430.0
1490,98.4474998534,212006.0,8.0,201431.0
1491,100.278138548,212006.0,9.0,201432.0
1492,101.057043654,212006.0,10.0,201433.0
1493,100.194949474,212006.0,11.0,201434.0
1494,99.8986425144,212006.0,12.0,201435.0
1495,99.6611224698,212006.0,13.0,201436.0
1496,97.3070208011,212006.0,14.0,201437.0
1497,93.9670512675,212006.0,15.0,201438.0
1498,93.4545967339,212006.0,16.0,201439.0
1499,94.9898585186,212006.0,17.0,201440.0
1500,95.7342616272,212006.0,18.0,201441.0
1501,95.5261176551,212006.0,19.0,201442.0
1502,96.4310901209,212006.0,20.0,201443.0
1503,97.1556414983,212006.0,21.0,201444.0
1504,97.1537216043,212006.0,22.0,201445.0
1505,98.1145851477,212006.0,23.0,201446.0
1506,98.8650817139,212006.0,24.0,201447.0
1507,99.0052366276,212006.0,25.0,201448.0
1508,98.7173863368,212006.0,26.0,201449.0
1509,98.4916505266,212006.0,27.0,201450.0
1510,98.5605507404,212006.0,28.0,201451.0
1511,97.9909360477,212006.0,29.0,201452.0
1512,96.914256905,212006.0,30.0,201501.0
1513,95.8327155775,212006.0,31.0,201502.0
1514,95.0075756034,212006.0,32.0,201503.0
1515,94.9668390684,212006.0,33.0,201504.0
1516,95.3130161835,212006.0,34.0,201505.0
1517,95.6525688122,212006.0,35.0,201506.0
1518,95.9102790671,212006.0,36.0,201507.0
1519,95.9530917003,212006.0,37.0,201508.0
1520,93.3002794057,212006.0,38.0,201509.0
1521,91.8294553405,212006.0,39.0,201510.0
1522,91.3236028699,212006.0,40.0,201511.0
1523,93.288044072,212006.0,41.0,201512.0
1524,94.0532432403,212006.0,42.0,201513.0
1525,94.5387751292,212006.0,43.0,201514.0
1526,94.9163470739,212006.0,44.0,201515.0
1527,94.920058005,212006.0,45.0,201516.0
1528,92.8016157169,212006.0,46.0,201517.0
1529,91.7021691392,212006.0,47.0,201518.0
1530,93.9292762683,212006.0,48.0,201519.0
1531,93.7767161918,212006.0,49.0,201520.0
1532,94.0082508226,212006.0,50.0,201521.0
1533,94.423604272,212006.0,51.0,201522.0
1534,94.6183865193,212006.0,52.0,201523.0
1535,94.7767774425,212006.0,53.0,201524.0
1536,95.6696003567,212006.0,54.0,201525.0
1537,95.7319558548,212006.0,55.0,201526.0
1538,95.6380720985,212006.0,56.0,201527.0
1539,96.0301425094,212006.0,57.0,201528.0
1540,95.419207218,212006.0,58.0,201529.0
1541,95.0371842388,212006.0,59.0,201530.0
1542,95.0814253486,212006.0,60.0,201531.0
1543,90.9193172576,212006.0,61.0,201532.0
1544,89.3303423367,212006.0,62.0,201533.0
1545,92.286024855,212006.0,63.0,201534.0
1546,92.2655423917,212006.0,64.0,201535.0
1547,92.4233635424,212006.0,65.0,201536.0
1548,92.6525159835,212006.0,66.0,201537.0
1549,92.564682255,212006.0,67.0,201538.0
1550,93.3861285771,212006.0,68.0,201539.0
1551,92.2565099875,212006.0,69.0,201540.0
1552,91.3412400399,212006.0,70.0,201541.0
1553,91.3312583649,212006.0,71.0,201542.0
1554,94.2131352286,212006.0,72.0,201544.0
1555,93.8934695404,212006.0,73.0,201545.0
1556,91.8588243844,212006.0,74.0,201546.0
1557,89.5034064401,212006.0,75.0,201547.0
1558,90.5992652744,212006.0,76.0,201548.0
1559,90.8598084242,212006.0,77.0,201549.0
1560,90.3278266162,212006.0,78.0,201550.0
1561,89.6664222082,212006.0,79.0,201551.0
1562,91.994072934,212006.0,80.0,201552.0
1563,96.3080835241,212006.0,81.0,201601.0
1564,94.4361683018,212006.0,82.0,201602.0
1565,91.930666598,212006.0,83.0,201603.0
1566,92.7147188653,212006.0,84.0,201604.0
1567,92.2988612957,212006.0,85.0,201605.0
1568,92.3859221106,212006.0,86.0,201606.0
1569,92.4710375325,212006.0,87.0,201607.0
1570,92.5542720112,212006.0,88.0,201608.0
1571,85.6019580723,212006.0,89.0,201609.0
1572,90.3307697525,212006.0,90.0,201610.0
1573,92.301577658,212006.0,91.0,201611.0
1574,92.3214932597,212006.0,92.0,201612.0
1575,94.0036279786,212006.0,93.0,201613.0
1576,94.0050031746,212006.0,94.0,201614.0
1577,94.0063491305,212006.0,95.0,201615.0
1578,94.0076667692,212006.0,96.0,201616.0
1579,94.008956975,212006.0,97.0,201617.0
1580,94.0102205957,212006.0,98.0,201618.0
1581,90.1202763214,212006.0,99.0,201619.0
1582,90.1782882635,212006.0,100.0,201620.0
1583,90.2351761971,212006.0,101.0,201621.0
1584,90.2906554572,212006.0,102.0,201622.0
1585,93.2521831985,212006.0,103.0,201623.0
1586,95.0945039648,212006.0,104.0,201624.0
1587,95.1261351048,212006.0,105.0,201625.0
1588,91.7796593644,212006.0,106.0,201626.0
1589,87.4270521574,212006.0,107.0,201627.0
1590,87.4069964179,212006.0,108.0,201628.0
1591,87.3998151231,212006.0,109.0,201629.0
1592,91.6175503822,212006.0,110.0,201630.0
1593,90.3083043392,212006.0,111.0,201631.0
1594,90.4008409221,212006.0,112.0,201632.0
1595,86.4678076874,212006.0,113.0,201644.0
1596,100.0,212011.0,0.0,201423.0
1597,99.9633837049,212011.0,1.0,201424.0
1598,98.9567616648,212011.0,2.0,201425.0
1599,98.6438216679,212011.0,3.0,201426.0
1600,99.2700057349,212011.0,4.0,201427.0
1601,100.289391831,212011.0,5.0,201428.0
1602,100.906444047,212011.0,6.0,201429.0
1603,99.7803647193,212011.0,7.0,201430.0
1604,98.2221805955,212011.0,8.0,201431.0
1605,97.9152473575,212011.0,9.0,201432.0
1606,98.3757226489,212011.0,10.0,201433.0
1607,97.0176282321,212011.0,11.0,201434.0
1608,97.009487207,212011.0,12.0,201435.0
1609,98.1012068173,212011.0,13.0,201436.0
1610,97.7656618812,212011.0,14.0,201437.0
1611,97.643063541,212011.0,15.0,201438.0
1612,96.9125097121,212011.0,16.0,201439.0
1613,96.3838472504,212011.0,17.0,201440.0
1614,96.6319084749,212011.0,18.0,201441.0
1615,96.3704818972,212011.0,19.0,201442.0
1616,94.8699808865,212011.0,20.0,201443.0
1617,94.836227541,212011.0,21.0,201444.0
1618,95.1584980778,212011.0,22.0,201445.0
1619,94.8311165132,212011.0,23.0,201446.0
1620,94.9044098473,212011.0,24.0,201447.0
1621,95.008236785,212011.0,25.0,201448.0
1622,93.0941484261,212011.0,26.0,201449.0
1623,92.4511129936,212011.0,27.0,201450.0
1624,93.9841263934,212011.0,28.0,201451.0
1625,94.9642885876,212011.0,29.0,201452.0
1626,94.5064870709,212011.0,30.0,201501.0
1627,91.542308725,212011.0,31.0,201502.0
1628,89.6389314522,212011.0,32.0,201503.0
1629,88.6324224909,212011.0,33.0,201504.0
1630,88.4937347879,212011.0,34.0,201505.0
1631,96.22998234,212011.0,35.0,201506.0
1632,98.0563764687,212011.0,36.0,201507.0
1633,98.2526087673,212011.0,37.0,201508.0
1634,95.7377814491,212011.0,38.0,201509.0
1635,93.9895376723,212011.0,39.0,201510.0
1636,94.6197086664,212011.0,40.0,201511.0
1637,94.4874179883,212011.0,41.0,201512.0
1638,93.67135155,212011.0,42.0,201513.0
1639,93.9591451972,212011.0,43.0,201514.0
1640,95.0149914877,212011.0,44.0,201515.0
1641,95.2336532918,212011.0,45.0,201516.0
1642,95.4812782367,212011.0,46.0,201517.0
1643,97.2022529813,212011.0,47.0,201518.0
1644,98.9946930575,212011.0,48.0,201519.0
1645,98.864907865,212011.0,49.0,201520.0
1646,95.9397338941,212011.0,50.0,201521.0
1647,93.9765362842,212011.0,51.0,201522.0
1648,93.6446451203,212011.0,52.0,201523.0
1649,96.0384590218,212011.0,53.0,201524.0
1650,99.371649238,212011.0,54.0,201525.0
1651,99.3905975113,212011.0,55.0,201526.0
1652,94.6241698573,212011.0,56.0,201527.0
1653,92.5694059276,212011.0,57.0,201528.0
1654,93.965051846,212011.0,58.0,201529.0
1655,96.2117635977,212011.0,59.0,201530.0
1656,97.7485061027,212011.0,60.0,201531.0
1657,97.9480628377,212011.0,61.0,201532.0
1658,96.7464067147,212011.0,62.0,201533.0
1659,94.3405183679,212011.0,63.0,201534.0
1660,94.3452516262,212011.0,64.0,201535.0
1661,93.5248701956,212011.0,65.0,201536.0
1662,90.2763144161,212011.0,66.0,201537.0
1663,90.2166468528,212011.0,67.0,201538.0
1664,93.7928887833,212011.0,68.0,201539.0
1665,97.4591396489,212011.0,69.0,201540.0
1666,96.1167992689,212011.0,70.0,201541.0
1667,96.0388562326,212011.0,71.0,201542.0
1668,94.1163228754,212011.0,72.0,201544.0
1669,96.3473804871,212011.0,73.0,201545.0
1670,95.8998857191,212011.0,74.0,201546.0
1671,96.6512068894,212011.0,75.0,201547.0
1672,95.0991139694,212011.0,76.0,201548.0
1673,93.3843435836,212011.0,77.0,201549.0
1674,93.3395397538,212011.0,78.0,201550.0
1675,94.8661410642,212011.0,79.0,201551.0
1676,93.6517219117,212011.0,80.0,201552.0
1677,94.329392981,212011.0,81.0,201601.0
1678,93.9179820689,212011.0,82.0,201602.0
1679,94.0770029391,212011.0,83.0,201603.0
1680,96.7817153557,212011.0,84.0,201604.0
1681,98.257955135,212011.0,85.0,201605.0
1682,97.5826095175,212011.0,86.0,201606.0
1683,90.486626876,212011.0,87.0,201607.0
1684,95.6812369573,212011.0,88.0,201608.0
1685,98.0361948268,212011.0,89.0,201609.0
1686,97.5819193687,212011.0,90.0,201610.0
1687,93.517362927,212011.0,91.0,201611.0
1688,91.4158335592,212011.0,92.0,201612.0
1689,92.975745329,212011.0,93.0,201613.0
1690,91.8532755145,212011.0,94.0,201614.0
1691,91.5145897657,212011.0,95.0,201615.0
1692,89.645764561,212011.0,96.0,201616.0
1693,92.6217418058,212011.0,97.0,201617.0
1694,95.7919592698,212011.0,98.0,201618.0
1695,96.8768744986,212011.0,99.0,201619.0
1696,93.804430856,212011.0,100.0,201620.0
1697,92.6449187313,212011.0,101.0,201621.0
1698,87.4795862152,212011.0,102.0,201622.0
1699,85.7556851746,212011.0,103.0,201623.0
1700,86.5421846556,212011.0,104.0,201624.0
1701,87.7670024069,212011.0,105.0,201625.0
1702,87.8970354475,212011.0,106.0,201626.0
1703,89.9697544733,212011.0,107.0,201627.0
1704,94.6871995741,212011.0,108.0,201628.0
1705,87.7946330897,212011.0,109.0,201629.0
1706,86.759530781,212011.0,110.0,201630.0
1707,87.5283551744,212011.0,111.0,201631.0
1708,87.60099052,212011.0,112.0,201632.0
1709,86.2225889413,212011.0,113.0,201644.0
1710,100.0,212016.0,0.0,201423.0
1711,100.392932442,212016.0,1.0,201424.0
1712,99.1745745191,212016.0,2.0,201425.0
1713,98.9618049703,212016.0,3.0,201426.0
1714,98.0035389734,212016.0,4.0,201427.0
1715,98.4871821,212016.0,5.0,201428.0
1716,97.7310293395,212016.0,6.0,201429.0
1717,97.3080998843,212016.0,7.0,201430.0
1718,96.7502804393,212016.0,8.0,201431.0
1719,98.103933258,212016.0,9.0,201432.0
1720,98.9384535162,212016.0,10.0,201433.0
1721,98.9260287702,212016.0,11.0,201434.0
1722,99.4260670309,212016.0,12.0,201435.0
1723,99.1105174303,212016.0,13.0,201436.0
1724,97.0778767287,212016.0,14.0,201437.0
1725,94.7302419863,212016.0,15.0,201438.0
1726,94.2442224191,212016.0,16.0,201439.0
1727,95.4419869217,212016.0,17.0,201440.0
1728,96.1165428095,212016.0,18.0,201441.0
1729,95.8463243964,212016.0,19.0,201442.0
1730,95.9279712024,212016.0,20.0,201443.0
1731,94.2645092838,212016.0,21.0,201444.0
1732,94.2406254337,212016.0,22.0,201445.0
1733,96.4528819745,212016.0,23.0,201446.0
1734,97.9032348403,212016.0,24.0,201447.0
1735,97.923231013,212016.0,25.0,201448.0
1736,96.5182107142,212016.0,26.0,201449.0
1737,95.374796791,212016.0,27.0,201450.0
1738,95.3736466785,212016.0,28.0,201451.0
1739,95.683374439,212016.0,29.0,201452.0
1740,95.9043816577,212016.0,30.0,201501.0
1741,95.1995417472,212016.0,31.0,201502.0
1742,95.4488502336,212016.0,32.0,201503.0
1743,94.8686721457,212016.0,33.0,201504.0
1744,94.8696039906,212016.0,34.0,201505.0
1745,95.5683850112,212016.0,35.0,201506.0
1746,96.428990681,212016.0,36.0,201507.0
1747,96.4356643811,212016.0,37.0,201508.0
1748,94.438948648,212016.0,38.0,201509.0
1749,93.6289053738,212016.0,39.0,201510.0
1750,93.5699097763,212016.0,40.0,201511.0
1751,93.6352101528,212016.0,41.0,201512.0
1752,94.3582393261,212016.0,42.0,201513.0
1753,95.3219834307,212016.0,43.0,201514.0
1754,96.0691806963,212016.0,44.0,201515.0
1755,96.0681088476,212016.0,45.0,201516.0
1756,94.9308415258,212016.0,46.0,201517.0
1757,94.2324803445,212016.0,47.0,201518.0
1758,95.5648404861,212016.0,48.0,201519.0
1759,95.6818114383,212016.0,49.0,201520.0
1760,95.7848782343,212016.0,50.0,201521.0
1761,95.7966700023,212016.0,51.0,201522.0
1762,95.7972364089,212016.0,52.0,201523.0
1763,95.2861630662,212016.0,53.0,201524.0
1764,91.7647803017,212016.0,54.0,201525.0
1765,95.3008965524,212016.0,55.0,201526.0
1766,97.5186920694,212016.0,56.0,201527.0
1767,97.4685589527,212016.0,57.0,201528.0
1768,95.5597066402,212016.0,58.0,201529.0
1769,93.3323829913,212016.0,59.0,201530.0
1770,93.3149782419,212016.0,60.0,201531.0
1771,94.5762005186,212016.0,61.0,201532.0
1772,95.0803109874,212016.0,62.0,201533.0
1773,95.7673150959,212016.0,63.0,201534.0
1774,93.8546254478,212016.0,64.0,201535.0
1775,91.8098663785,212016.0,65.0,201536.0
1776,92.2467244579,212016.0,66.0,201537.0
1777,91.6032801624,212016.0,67.0,201538.0
1778,93.8450412006,212016.0,68.0,201539.0
1779,93.0362602993,212016.0,69.0,201540.0
1780,92.4525437378,212016.0,70.0,201541.0
1781,92.1142163354,212016.0,71.0,201542.0
1782,94.7139457064,212016.0,72.0,201544.0
1783,94.3249222933,212016.0,73.0,201545.0
1784,93.8500959792,212016.0,74.0,201546.0
1785,94.7123297768,212016.0,75.0,201547.0
1786,95.0799347046,212016.0,76.0,201548.0
1787,96.0135519576,212016.0,77.0,201549.0
1788,96.6403980593,212016.0,78.0,201550.0
1789,96.5057616472,212016.0,79.0,201551.0
1790,97.2220216879,212016.0,80.0,201552.0
1791,94.6371565987,212016.0,81.0,201601.0
1792,92.4587371432,212016.0,82.0,201602.0
1793,91.9211397839,212016.0,83.0,201603.0
1794,92.7885913468,212016.0,84.0,201604.0
1795,93.9319262116,212016.0,85.0,201605.0
1796,93.5734929673,212016.0,86.0,201606.0
1797,90.3959789497,212016.0,87.0,201607.0
1798,88.1619088173,212016.0,88.0,201608.0
1799,87.2458183989,212016.0,89.0,201609.0
1800,88.727826382,212016.0,90.0,201610.0
1801,91.2513469196,212016.0,91.0,201611.0
1802,91.7114209876,212016.0,92.0,201612.0
1803,88.3492203507,212016.0,93.0,201613.0
