,month,Chainedaverage,level
646,201503,94.7809551722,212719.0
647,201504,94.7809551722,212719.0
648,201505,94.7809551722,212719.0
649,201506,94.7809551722,212719.0
650,201507,94.6844802785,212719.0
651,201508,94.5274906502,212719.0
652,201509,94.5086258242,212719.0
653,201510,94.5659502414,212719.0
654,201511,94.5086258242,212719.0
655,201512,94.5086258242,212719.0
656,201601,94.5086258242,212719.0
657,201602,94.5086258242,212719.0
658,201603,94.5086258242,212719.0
659,201604,94.414365447,212719.0
660,201605,94.3801122601,212719.0
661,201606,94.3801122601,212719.0
662,201607,94.3801122601,212719.0
663,201608,94.3801122601,212719.0
664,201610,94.3801122601,212719.0
665,201611,94.8405787039,212719.0
666,201406,100.0,212720.0
667,201407,95.7876648601,212720.0
668,201408,93.0229962368,212720.0
669,201409,97.618019115,212720.0
670,201410,107.691149761,212720.0
671,201411,114.420322929,212720.0
672,201412,128.191719156,212720.0
673,201501,138.590377894,212720.0
674,201502,124.013568132,212720.0
675,201503,120.579544762,212720.0
676,201504,113.605454535,212720.0
677,201505,110.637958515,212720.0
678,201506,108.54202235,212720.0
679,201507,98.7084561543,212720.0
680,201508,97.0550182839,212720.0
681,201509,101.325857567,212720.0
682,201510,104.344001717,212720.0
683,201511,136.987630259,212720.0
684,201512,151.692824326,212720.0
685,201601,151.217386187,212720.0
686,201602,147.345488853,212720.0
687,201603,141.719062238,212720.0
688,201604,139.878061509,212720.0
689,201605,131.688914221,212720.0
690,201606,124.984690958,212720.0
691,201607,116.578068737,212720.0
692,201608,115.654758755,212720.0
693,201610,111.702618795,212720.0
694,201611,111.459846318,212720.0
695,201406,100.0,212722.0
696,201407,97.220001857,212722.0
697,201408,94.779179949,212722.0
698,201409,92.5853921315,212722.0
699,201410,94.6294736081,212722.0
700,201411,100.058744153,212722.0
701,201412,107.799756436,212722.0
702,201501,100.725788337,212722.0
703,201502,96.4198092939,212722.0
704,201503,96.0487587521,212722.0
705,201504,97.7449473723,212722.0
706,201505,100.084283706,212722.0
707,201506,101.081365317,212722.0
708,201507,97.7525382355,212722.0
709,201508,95.6103472752,212722.0
710,201509,92.309934603,212722.0
711,201510,92.2160514285,212722.0
712,201511,94.0091958593,212722.0
713,201512,93.9223503392,212722.0
714,201601,91.7341942661,212722.0
